Fecha,Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),Canal_Venta,Año,Mes
01-2014,ZANAHORIAS,7818.83,6011.72,0.77,36.24,SUPERMERCADO,2014,1
01-2014,CALABACINES,5850.94,11270.26,1.93,2.66,SUPERMERCADO,2014,1
01-2014,OTR.HORTALIZAS/VERD.,20158.08,43062.77,2.14,60.97,SUPERMERCADO,2014,1
01-2014,VERD./HORT. IV GAMA,6315.36,23087.32,3.66,38.31,SUPERMERCADO,2014,1
01-2014,VERD./HORT. ECOLOGIC,2942.91,5250.44,1.78,8.95,SUPERMERCADO,2014,1
02-2014,TOTAL PATATAS,45250.97,38911.25,0.86,54.02,SUPERMERCADO,2014,2
02-2014,PATATAS FRESCAS,25834.53,19333.34,0.75,31.17,SUPERMERCADO,2014,2
02-2014,PATATAS CONGELADAS,2661.93,3137.79,1.18,8.77,SUPERMERCADO,2014,2
02-2014,PATATAS PROCESADAS,3350.9,16440.12,4.91,34.79,SUPERMERCADO,2014,2
02-2014,T.HORTALIZAS FRESCAS,84167.76,144698.05,1.72,82.86,SUPERMERCADO,2014,2
02-2014,TOMATES,14696.61,21742.99,1.48,48.43,SUPERMERCADO,2014,2
02-2014,CEBOLLAS,10952.76,10539.62,0.96,36.21,SUPERMERCADO,2014,2
02-2014,AJOS,1020.77,4658.69,4.56,17.87,SUPERMERCADO,2014,2
02-2014,COLES,2584.95,2870.67,1.11,9.77,SUPERMERCADO,2014,2
02-2014,PEPINOS,1887.36,2907.36,1.54,11.57,SUPERMERCADO,2014,2
02-2014,JUDIAS VERDES,2626.93,7056.47,2.69,1.69,SUPERMERCADO,2014,2
02-2014,PIMIENTOS,6932.74,12224.68,1.76,37.54,SUPERMERCADO,2014,2
02-2014,CHAMPIÑONES+O.SETAS,2901.54,9548.46,3.29,24.44,SUPERMERCADO,2014,2
02-2014,LECHUGA/ESC./ENDIVIA,4768.96,12005.72,2.52,30.74,SUPERMERCADO,2014,2
02-2014,ESPARRAGOS,359.7,1579.49,4.39,2.99,SUPERMERCADO,2014,2
02-2014,VERDURAS DE HOJA,1293.45,4049.88,3.13,12.31,SUPERMERCADO,2014,2
02-2014,BERENJENAS,1521.6,2690.18,1.77,1.15,SUPERMERCADO,2014,2
02-2014,ZANAHORIAS,6717.98,5219.06,0.78,33.27,SUPERMERCADO,2014,2
02-2014,CALABACINES,5815.28,8669.78,1.49,25.28,SUPERMERCADO,2014,2
02-2014,OTR.HORTALIZAS/VERD.,20087.13,38935.01,1.94,57.94,SUPERMERCADO,2014,2
02-2014,VERD./HORT. IV GAMA,6546.36,21437.3,3.27,36.15,SUPERMERCADO,2014,2
02-2014,VERD./HORT. ECOLOGIC,3169.05,4841.18,1.53,8.79,SUPERMERCADO,2014,2
03-2014,TOTAL PATATAS,57227.69,47616.54,0.83,60.68,SUPERMERCADO,2014,3
03-2014,PATATAS FRESCAS,34972.0,24105.88,0.69,38.27,SUPERMERCADO,2014,3
03-2014,PATATAS CONGELADAS,3173.72,3802.01,0.12,10.02,SUPERMERCADO,2014,3
03-2014,PATATAS PROCESADAS,3816.39,19708.65,5.16,3.87,SUPERMERCADO,2014,3
03-2014,T.HORTALIZAS FRESCAS,96088.13,161873.39,1.68,85.68,SUPERMERCADO,2014,3
03-2014,TOMATES,17542.55,27562.57,1.57,53.75,SUPERMERCADO,2014,3
03-2014,CEBOLLAS,12194.87,11987.7,0.98,40.53,SUPERMERCADO,2014,3
03-2014,AJOS,1017.29,4557.52,4.48,18.57,SUPERMERCADO,2014,3
03-2014,COLES,2287.5,2418.01,1.06,10.27,SUPERMERCADO,2014,3
03-2014,PEPINOS,2742.36,3831.59,0.14,15.41,SUPERMERCADO,2014,3
03-2014,JUDIAS VERDES,3311.74,7538.01,2.28,19.76,SUPERMERCADO,2014,3
03-2014,PIMIENTOS,8141.35,14181.28,1.74,41.14,SUPERMERCADO,2014,3
03-2014,CHAMPIÑONES+O.SETAS,2723.29,10078.87,0.37,23.64,SUPERMERCADO,2014,3
03-2014,LECHUGA/ESC./ENDIVIA,6572.48,15482.43,2.36,38.06,SUPERMERCADO,2014,3
03-2014,ESPARRAGOS,672.7,2109.74,3.14,4.89,SUPERMERCADO,2014,3
03-2014,VERDURAS DE HOJA,1429.35,4664.46,3.26,13.04,SUPERMERCADO,2014,3
03-2014,BERENJENAS,2196.15,3230.18,1.47,14.71,SUPERMERCADO,2014,3
03-2014,ZANAHORIAS,7764.07,5876.91,0.76,34.58,SUPERMERCADO,2014,3
03-2014,CALABACINES,7426.59,8182.78,0.11,30.66,SUPERMERCADO,2014,3
03-2014,OTR.HORTALIZAS/VERD.,20065.84,40171.34,0.02,58.95,SUPERMERCADO,2014,3
03-2014,VERD./HORT. IV GAMA,6586.23,24268.52,3.68,38.12,SUPERMERCADO,2014,3
03-2014,VERD./HORT. ECOLOGIC,3197.31,5100.38,0.16,0.95,SUPERMERCADO,2014,3
04-2014,TOTAL PATATAS,51222.23,43169.14,0.84,57.65,SUPERMERCADO,2014,4
04-2014,PATATAS FRESCAS,30195.12,22001.11,0.73,36.11,SUPERMERCADO,2014,4
04-2014,PATATAS CONGELADAS,3011.28,3456.64,1.15,10.02,SUPERMERCADO,2014,4
04-2014,PATATAS PROCESADAS,3603.17,17711.4,4.92,3.66,SUPERMERCADO,2014,4
04-2014,T.HORTALIZAS FRESCAS,89851.05,145874.23,1.62,84.54,SUPERMERCADO,2014,4
04-2014,TOMATES,18462.01,27423.06,1.49,55.21,SUPERMERCADO,2014,4
04-2014,CEBOLLAS,11403.34,11367.98,0.01,38.42,SUPERMERCADO,2014,4
04-2014,AJOS,1032.32,4527.67,4.39,19.56,SUPERMERCADO,2014,4
04-2014,COLES,1887.61,1844.94,0.98,8.38,SUPERMERCADO,2014,4
04-2014,PEPINOS,3569.75,4003.8,1.12,18.55,SUPERMERCADO,2014,4
04-2014,JUDIAS VERDES,2979.04,6919.7,2.32,18.62,SUPERMERCADO,2014,4
04-2014,PIMIENTOS,6587.69,11941.22,1.81,37.76,SUPERMERCADO,2014,4
04-2014,CHAMPIÑONES+O.SETAS,2476.61,9335.97,3.77,23.56,SUPERMERCADO,2014,4
04-2014,LECHUGA/ESC./ENDIVIA,5837.08,13273.77,2.27,36.67,SUPERMERCADO,2014,4
04-2014,ESPARRAGOS,1170.22,3049.73,2.61,0.76,SUPERMERCADO,2014,4
04-2014,VERDURAS DE HOJA,1236.52,4001.25,3.24,12.19,SUPERMERCADO,2014,4
04-2014,BERENJENAS,2436.32,2554.23,1.05,16.72,SUPERMERCADO,2014,4
04-2014,ZANAHORIAS,7047.39,5344.26,0.76,33.17,SUPERMERCADO,2014,4
04-2014,CALABACINES,7065.59,6513.4,0.92,30.68,SUPERMERCADO,2014,4
04-2014,OTR.HORTALIZAS/VERD.,16659.56,33773.25,2.03,56.39,SUPERMERCADO,2014,4
04-2014,VERD./HORT. IV GAMA,6342.02,22909.82,3.61,36.56,SUPERMERCADO,2014,4
04-2014,VERD./HORT. ECOLOGIC,3380.36,5283.21,1.56,9.35,SUPERMERCADO,2014,4
05-2014,TOTAL PATATAS,51140.11,42307.41,0.83,58.42,SUPERMERCADO,2014,5
05-2014,PATATAS FRESCAS,30277.05,21057.21,0.07,36.22,SUPERMERCADO,2014,5
05-2014,PATATAS CONGELADAS,2896.45,3331.83,1.15,9.28,SUPERMERCADO,2014,5
05-2014,PATATAS PROCESADAS,3593.32,17918.37,4.99,37.05,SUPERMERCADO,2014,5
05-2014,T.HORTALIZAS FRESCAS,95288.51,148102.24,1.55,84.81,SUPERMERCADO,2014,5
05-2014,TOMATES,22423.36,29279.23,1.31,56.81,SUPERMERCADO,2014,5
05-2014,CEBOLLAS,11527.26,11758.68,1.02,38.37,SUPERMERCADO,2014,5
05-2014,AJOS,1105.04,4481.77,4.06,19.24,SUPERMERCADO,2014,5
05-2014,COLES,1699.13,1699.41,0.01,7.32,SUPERMERCADO,2014,5
05-2014,PEPINOS,5129.82,4895.82,0.95,24.68,SUPERMERCADO,2014,5
05-2014,JUDIAS VERDES,2887.41,6578.24,2.28,18.47,SUPERMERCADO,2014,5
05-2014,PIMIENTOS,8404.06,12842.13,1.53,43.41,SUPERMERCADO,2014,5
05-2014,CHAMPIÑONES+O.SETAS,2583.26,9617.37,3.72,23.72,SUPERMERCADO,2014,5
05-2014,LECHUGA/ESC./ENDIVIA,6071.32,13798.13,2.27,35.46,SUPERMERCADO,2014,5
05-2014,ESPARRAGOS,1217.48,3244.32,2.66,8.61,SUPERMERCADO,2014,5
05-2014,VERDURAS DE HOJA,968.92,3536.83,3.65,10.84,SUPERMERCADO,2014,5
05-2014,BERENJENAS,2046.15,2306.75,1.13,15.42,SUPERMERCADO,2014,5
05-2014,ZANAHORIAS,7560.9,5598.99,0.74,33.96,SUPERMERCADO,2014,5
05-2014,CALABACINES,6792.95,5986.79,0.88,29.09,SUPERMERCADO,2014,5
05-2014,OTR.HORTALIZAS/VERD.,14871.45,32477.79,2.18,53.02,SUPERMERCADO,2014,5
05-2014,VERD./HORT. IV GAMA,6356.32,23552.94,3.71,36.73,SUPERMERCADO,2014,5
05-2014,VERD./HORT. ECOLOGIC,3363.59,5172.8,1.54,9.89,SUPERMERCADO,2014,5
06-2014,TOTAL PATATAS,49865.36,39851.92,0.08,5.82,SUPERMERCADO,2014,6
06-2014,PATATAS FRESCAS,28606.09,18144.88,0.63,3.46,SUPERMERCADO,2014,6
06-2014,PATATAS CONGELADAS,2667.18,3021.97,1.13,9.01,SUPERMERCADO,2014,6
06-2014,PATATAS PROCESADAS,3718.42,18685.07,5.03,38.13,SUPERMERCADO,2014,6
06-2014,T.HORTALIZAS FRESCAS,84956.37,130342.52,1.53,82.73,SUPERMERCADO,2014,6
06-2014,TOMATES,22691.76,28316.91,1.25,56.04,SUPERMERCADO,2014,6
06-2014,CEBOLLAS,10224.47,10330.55,1.01,35.12,SUPERMERCADO,2014,6
06-2014,AJOS,881.94,3694.9,4.19,16.51,SUPERMERCADO,2014,6
06-2014,COLES,1717.52,1716.46,0.01,6.79,SUPERMERCADO,2014,6
06-2014,PEPINOS,5133.49,4944.68,0.96,27.05,SUPERMERCADO,2014,6
06-2014,JUDIAS VERDES,2539.03,5718.23,2.25,16.19,SUPERMERCADO,2014,6
06-2014,PIMIENTOS,6670.37,10651.41,0.16,40.46,SUPERMERCADO,2014,6
06-2014,CHAMPIÑONES+O.SETAS,2087.11,7480.9,3.58,21.36,SUPERMERCADO,2014,6
06-2014,LECHUGA/ESC./ENDIVIA,5782.77,12980.66,2.24,35.69,SUPERMERCADO,2014,6
06-2014,ESPARRAGOS,462.85,1706.55,3.69,4.49,SUPERMERCADO,2014,6
06-2014,VERDURAS DE HOJA,994.3,3644.62,3.67,10.74,SUPERMERCADO,2014,6
06-2014,BERENJENAS,2057.77,2301.45,1.12,14.71,SUPERMERCADO,2014,6
06-2014,ZANAHORIAS,6263.69,4819.27,0.77,30.95,SUPERMERCADO,2014,6
06-2014,CALABACINES,5825.05,5084.75,0.87,26.47,SUPERMERCADO,2014,6
06-2014,OTR.HORTALIZAS/VERD.,11624.24,26951.19,2.32,49.16,SUPERMERCADO,2014,6
06-2014,VERD./HORT. IV GAMA,5588.18,20387.76,3.65,34.64,SUPERMERCADO,2014,6
06-2014,VERD./HORT. ECOLOGIC,3247.64,4613.99,1.42,8.85,SUPERMERCADO,2014,6
07-2014,TOTAL PATATAS,48042.26,39345.26,0.82,56.14,SUPERMERCADO,2014,7
07-2014,PATATAS FRESCAS,26684.99,17292.59,0.65,30.97,SUPERMERCADO,2014,7
07-2014,PATATAS CONGELADAS,2730.83,2997.8,0.11,8.86,SUPERMERCADO,2014,7
07-2014,PATATAS PROCESADAS,3725.29,19054.87,5.12,39.15,SUPERMERCADO,2014,7
07-2014,T.HORTALIZAS FRESCAS,79962.42,126025.09,1.58,81.85,SUPERMERCADO,2014,7
07-2014,TOMATES,21494.36,27500.46,1.28,51.97,SUPERMERCADO,2014,7
07-2014,CEBOLLAS,10076.07,9863.34,0.98,35.63,SUPERMERCADO,2014,7
07-2014,AJOS,880.23,3720.2,4.23,16.11,SUPERMERCADO,2014,7
07-2014,COLES,1230.41,1293.63,1.05,4.87,SUPERMERCADO,2014,7
07-2014,PEPINOS,5640.13,5408.85,0.96,27.67,SUPERMERCADO,2014,7
07-2014,JUDIAS VERDES,2104.67,5158.35,2.45,1.45,SUPERMERCADO,2014,7
07-2014,PIMIENTOS,6658.56,11334.63,0.17,39.17,SUPERMERCADO,2014,7
07-2014,CHAMPIÑONES+O.SETAS,1916.37,7287.32,0.38,20.76,SUPERMERCADO,2014,7
07-2014,LECHUGA/ESC./ENDIVIA,5837.99,13883.23,2.38,3.49,SUPERMERCADO,2014,7
07-2014,ESPARRAGOS,390.14,1394.99,3.58,3.09,SUPERMERCADO,2014,7
07-2014,VERDURAS DE HOJA,837.23,3282.8,3.92,0.97,SUPERMERCADO,2014,7
07-2014,BERENJENAS,1839.32,2149.79,1.17,12.26,SUPERMERCADO,2014,7
07-2014,ZANAHORIAS,6306.47,4622.63,0.73,30.04,SUPERMERCADO,2014,7
07-2014,CALABACINES,4830.57,4864.1,1.01,22.06,SUPERMERCADO,2014,7
07-2014,OTR.HORTALIZAS/VERD.,9919.92,24260.75,2.45,45.53,SUPERMERCADO,2014,7
07-2014,VERD./HORT. IV GAMA,5258.21,19853.26,3.78,34.48,SUPERMERCADO,2014,7
07-2014,VERD./HORT. ECOLOGIC,3154.8,4845.23,1.54,8.22,SUPERMERCADO,2014,7
08-2014,TOTAL PATATAS,44120.38,35894.55,0.81,52.75,SUPERMERCADO,2014,8
08-2014,PATATAS FRESCAS,24400.89,15814.58,0.65,30.42,SUPERMERCADO,2014,8
08-2014,PATATAS CONGELADAS,2654.47,2966.79,1.12,8.51,SUPERMERCADO,2014,8
08-2014,PATATAS PROCESADAS,3413.0,17113.18,5.01,3.58,SUPERMERCADO,2014,8
08-2014,T.HORTALIZAS FRESCAS,72938.34,113687.69,1.56,77.24,SUPERMERCADO,2014,8
08-2014,TOMATES,19218.8,22762.61,1.18,46.85,SUPERMERCADO,2014,8
08-2014,CEBOLLAS,8945.33,8784.45,0.98,33.06,SUPERMERCADO,2014,8
08-2014,AJOS,790.76,3458.46,4.37,15.28,SUPERMERCADO,2014,8
08-2014,COLES,961.67,942.07,0.98,3.98,SUPERMERCADO,2014,8
08-2014,PEPINOS,4820.33,4932.15,1.02,25.39,SUPERMERCADO,2014,8
08-2014,JUDIAS VERDES,1686.2,4318.61,2.56,12.02,SUPERMERCADO,2014,8
08-2014,PIMIENTOS,6353.67,9659.91,1.52,37.45,SUPERMERCADO,2014,8
08-2014,CHAMPIÑONES+O.SETAS,2117.01,7670.88,3.62,20.82,SUPERMERCADO,2014,8
08-2014,LECHUGA/ESC./ENDIVIA,6039.13,13688.19,2.27,34.14,SUPERMERCADO,2014,8
08-2014,ESPARRAGOS,321.97,952.4,2.96,2.17,SUPERMERCADO,2014,8
08-2014,VERDURAS DE HOJA,700.17,2996.06,4.28,8.98,SUPERMERCADO,2014,8
08-2014,BERENJENAS,1594.26,1853.1,1.16,11.56,SUPERMERCADO,2014,8
08-2014,ZANAHORIAS,6030.5,4430.58,0.73,29.86,SUPERMERCADO,2014,8
08-2014,CALABACINES,3899.55,3877.53,0.99,0.2,SUPERMERCADO,2014,8
08-2014,OTR.HORTALIZAS/VERD.,9458.99,23360.69,2.47,42.57,SUPERMERCADO,2014,8
08-2014,VERD./HORT. IV GAMA,5307.39,19009.63,3.58,32.25,SUPERMERCADO,2014,8
08-2014,VERD./HORT. ECOLOGIC,3818.97,5464.92,1.43,7.39,SUPERMERCADO,2014,8
09-2014,TOTAL PATATAS,47008.38,35948.94,0.76,5.46,SUPERMERCADO,2014,9
09-2014,PATATAS FRESCAS,28412.62,17138.75,0.06,33.44,SUPERMERCADO,2014,9
09-2014,PATATAS CONGELADAS,2562.97,2909.05,1.14,8.37,SUPERMERCADO,2014,9
09-2014,PATATAS PROCESADAS,3206.56,15901.14,4.96,34.55,SUPERMERCADO,2014,9
09-2014,T.HORTALIZAS FRESCAS,79032.02,132655.49,1.68,82.77,SUPERMERCADO,2014,9
09-2014,TOMATES,17835.21,24417.26,1.37,49.24,SUPERMERCADO,2014,9
09-2014,CEBOLLAS,10082.7,9669.94,0.96,35.65,SUPERMERCADO,2014,9
09-2014,AJOS,879.05,3630.39,4.13,15.54,SUPERMERCADO,2014,9
09-2014,COLES,1654.74,1702.1,1.03,6.86,SUPERMERCADO,2014,9
09-2014,PEPINOS,4236.67,5686.73,1.34,21.36,SUPERMERCADO,2014,9
09-2014,JUDIAS VERDES,2100.89,6001.39,2.86,15.21,SUPERMERCADO,2014,9
09-2014,PIMIENTOS,6306.68,9332.8,1.48,36.06,SUPERMERCADO,2014,9
09-2014,CHAMPIÑONES+O.SETAS,2063.89,8101.81,3.93,22.38,SUPERMERCADO,2014,9
09-2014,LECHUGA/ESC./ENDIVIA,6463.03,15041.3,2.33,37.56,SUPERMERCADO,2014,9
09-2014,ESPARRAGOS,360.11,1506.28,4.18,2.91,SUPERMERCADO,2014,9
09-2014,VERDURAS DE HOJA,805.83,3266.47,4.05,10.02,SUPERMERCADO,2014,9
09-2014,BERENJENAS,1754.89,2258.8,1.29,12.21,SUPERMERCADO,2014,9
09-2014,ZANAHORIAS,7100.32,5177.79,0.73,35.04,SUPERMERCADO,2014,9
09-2014,CALABACINES,4787.86,6999.19,1.46,22.38,SUPERMERCADO,2014,9
09-2014,OTR.HORTALIZAS/VERD.,12600.14,29863.24,2.37,49.18,SUPERMERCADO,2014,9
09-2014,VERD./HORT. IV GAMA,5847.22,21447.24,3.67,36.22,SUPERMERCADO,2014,9
09-2014,VERD./HORT. ECOLOGIC,3174.66,5408.17,0.17,8.62,SUPERMERCADO,2014,9
10-2014,TOTAL PATATAS,50936.14,37982.16,0.75,57.16,SUPERMERCADO,2014,10
10-2014,PATATAS FRESCAS,31802.83,19008.56,0.06,3.53,SUPERMERCADO,2014,10
10-2014,PATATAS CONGELADAS,2436.26,2695.28,1.11,7.95,SUPERMERCADO,2014,10
10-2014,PATATAS PROCESADAS,3339.41,16278.32,4.87,35.63,SUPERMERCADO,2014,10
10-2014,T.HORTALIZAS FRESCAS,83860.17,144860.16,1.73,0.83,SUPERMERCADO,2014,10
10-2014,TOMATES,17575.85,26918.36,1.53,4.92,SUPERMERCADO,2014,10
10-2014,CEBOLLAS,10678.29,10002.23,0.94,35.52,SUPERMERCADO,2014,10
10-2014,AJOS,884.86,3934.34,4.45,16.82,SUPERMERCADO,2014,10
10-2014,COLES,1923.88,2018.12,1.05,8.08,SUPERMERCADO,2014,10
10-2014,PEPINOS,3079.55,4302.21,0.14,17.84,SUPERMERCADO,2014,10
10-2014,JUDIAS VERDES,2146.86,6107.69,2.84,14.43,SUPERMERCADO,2014,10
10-2014,PIMIENTOS,5831.24,9026.3,1.55,32.32,SUPERMERCADO,2014,10
10-2014,CHAMPIÑONES+O.SETAS,2494.77,10160.07,4.07,24.06,SUPERMERCADO,2014,10
10-2014,LECHUGA/ESC./ENDIVIA,6388.76,15027.13,2.35,36.13,SUPERMERCADO,2014,10
10-2014,ESPARRAGOS,364.51,1564.41,4.29,2.98,SUPERMERCADO,2014,10
10-2014,VERDURAS DE HOJA,1153.36,4145.85,3.59,12.36,SUPERMERCADO,2014,10
10-2014,BERENJENAS,1810.94,2275.76,1.26,12.98,SUPERMERCADO,2014,10
10-2014,ZANAHORIAS,7504.69,5463.68,0.73,3.49,SUPERMERCADO,2014,10
10-2014,CALABACINES,5419.69,7933.23,1.46,23.61,SUPERMERCADO,2014,10
10-2014,OTR.HORTALIZAS/VERD.,16602.92,35980.78,2.17,54.58,SUPERMERCADO,2014,10
10-2014,VERD./HORT. IV GAMA,6470.85,23537.03,3.64,36.75,SUPERMERCADO,2014,10
10-2014,VERD./HORT. ECOLOGIC,3396.55,5681.52,1.67,7.61,SUPERMERCADO,2014,10
11-2014,TOTAL PATATAS,50650.13,36877.18,0.73,55.77,SUPERMERCADO,2014,11
11-2014,PATATAS FRESCAS,31197.28,17587.06,0.56,34.53,SUPERMERCADO,2014,11
11-2014,PATATAS CONGELADAS,2858.19,3201.11,1.12,0.84,SUPERMERCADO,2014,11
11-2014,PATATAS PROCESADAS,3318.93,16089.01,4.85,34.45,SUPERMERCADO,2014,11
11-2014,T.HORTALIZAS FRESCAS,82638.0,136724.78,1.65,83.56,SUPERMERCADO,2014,11
11-2014,TOMATES,16227.72,23636.94,1.46,49.89,SUPERMERCADO,2014,11
11-2014,CEBOLLAS,11122.39,10143.75,0.91,36.28,SUPERMERCADO,2014,11
11-2014,AJOS,983.54,4197.79,4.27,17.56,SUPERMERCADO,2014,11
11-2014,COLES,2320.99,2374.93,1.02,9.65,SUPERMERCADO,2014,11
11-2014,PEPINOS,2310.33,3141.22,1.36,12.08,SUPERMERCADO,2014,11
11-2014,JUDIAS VERDES,2083.16,5690.41,2.73,13.54,SUPERMERCADO,2014,11
11-2014,PIMIENTOS,5943.95,9155.05,1.54,33.46,SUPERMERCADO,2014,11
11-2014,CHAMPIÑONES+O.SETAS,2512.85,10325.19,4.11,23.13,SUPERMERCADO,2014,11
11-2014,LECHUGA/ESC./ENDIVIA,6659.08,18514.96,2.78,41.05,SUPERMERCADO,2014,11
11-2014,ESPARRAGOS,389.47,1496.59,3.84,3.33,SUPERMERCADO,2014,11
11-2014,VERDURAS DE HOJA,1194.86,3732.13,3.12,1.09,SUPERMERCADO,2014,11
11-2014,BERENJENAS,2250.33,2470.35,0.11,14.52,SUPERMERCADO,2014,11
11-2014,ZANAHORIAS,7378.03,5356.11,0.73,3.39,SUPERMERCADO,2014,11
11-2014,CALABACINES,5614.63,6919.61,1.23,25.42,SUPERMERCADO,2014,11
11-2014,OTR.HORTALIZAS/VERD.,15646.66,29569.75,1.89,5.26,SUPERMERCADO,2014,11
11-2014,VERD./HORT. IV GAMA,6198.02,21982.98,3.55,35.93,SUPERMERCADO,2014,11
11-2014,VERD./HORT. ECOLOGIC,3265.73,5209.17,0.16,9.44,SUPERMERCADO,2014,11
12-2014,TOTAL PATATAS,54140.65,40953.93,0.76,59.01,SUPERMERCADO,2014,12
12-2014,PATATAS FRESCAS,31621.52,18584.72,0.59,3.56,SUPERMERCADO,2014,12
12-2014,PATATAS CONGELADAS,2846.58,3200.2,1.12,9.18,SUPERMERCADO,2014,12
12-2014,PATATAS PROCESADAS,3934.51,19169.01,4.87,39.15,SUPERMERCADO,2014,12
12-2014,T.HORTALIZAS FRESCAS,78418.01,135459.83,1.73,82.84,SUPERMERCADO,2014,12
12-2014,TOMATES,15078.84,22054.0,1.46,47.81,SUPERMERCADO,2014,12
12-2014,CEBOLLAS,11671.97,11335.23,0.97,3.88,SUPERMERCADO,2014,12
12-2014,AJOS,1140.69,4750.8,4.16,1.88,SUPERMERCADO,2014,12
12-2014,COLES,2277.36,2448.35,1.08,10.21,SUPERMERCADO,2014,12
12-2014,PEPINOS,1835.94,2471.01,1.35,10.98,SUPERMERCADO,2014,12
12-2014,JUDIAS VERDES,1978.06,5747.37,2.91,13.55,SUPERMERCADO,2014,12
12-2014,PIMIENTOS,6108.41,9501.9,1.56,34.58,SUPERMERCADO,2014,12
12-2014,CHAMPIÑONES+O.SETAS,2601.16,10220.33,3.93,23.25,SUPERMERCADO,2014,12
12-2014,LECHUGA/ESC./ENDIVIA,6524.62,18754.04,2.87,42.08,SUPERMERCADO,2014,12
12-2014,ESPARRAGOS,385.8,1664.7,4.31,2.99,SUPERMERCADO,2014,12
12-2014,VERDURAS DE HOJA,1048.87,3159.31,3.01,10.72,SUPERMERCADO,2014,12
12-2014,BERENJENAS,1522.1,1883.56,1.24,10.95,SUPERMERCADO,2014,12
12-2014,ZANAHORIAS,6339.19,4868.72,0.77,32.27,SUPERMERCADO,2014,12
12-2014,CALABACINES,4420.06,6125.36,1.39,23.16,SUPERMERCADO,2014,12
12-2014,OTR.HORTALIZAS/VERD.,15484.94,30475.14,1.97,51.88,SUPERMERCADO,2014,12
12-2014,VERD./HORT. IV GAMA,5347.19,20324.29,0.38,36.19,SUPERMERCADO,2014,12
12-2014,VERD./HORT. ECOLOGIC,2651.59,4374.58,1.65,8.49,SUPERMERCADO,2014,12
01-2015,TOTAL PATATAS,56831.19,41087.51,0.72,59.08,SUPERMERCADO,2015,1
01-2015,PATATAS FRESCAS,34437.3,19508.04,0.57,37.04,SUPERMERCADO,2015,1
01-2015,PATATAS CONGELADAS,3235.93,3556.51,0.11,9.78,SUPERMERCADO,2015,1
01-2015,PATATAS PROCESADAS,3831.59,18022.96,0.47,37.68,SUPERMERCADO,2015,1
01-2015,T.HORTALIZAS FRESCAS,88614.83,158682.5,1.79,85.52,SUPERMERCADO,2015,1
01-2015,TOMATES,17548.16,26730.77,1.52,52.97,SUPERMERCADO,2015,1
01-2015,CEBOLLAS,12815.8,12139.61,0.95,41.75,SUPERMERCADO,2015,1
01-2015,AJOS,1089.0,4590.31,4.22,18.49,SUPERMERCADO,2015,1
01-2015,COLES,2892.99,2916.9,1.01,11.28,SUPERMERCADO,2015,1
01-2015,PEPINOS,2507.13,3641.39,1.45,13.68,SUPERMERCADO,2015,1
01-2015,JUDIAS VERDES,2631.91,7215.76,2.74,15.82,SUPERMERCADO,2015,1
01-2015,PIMIENTOS,6769.17,11752.58,1.74,38.07,SUPERMERCADO,2015,1
01-2015,CHAMPIÑONES+O.SETAS,2563.91,9731.09,0.38,24.85,SUPERMERCADO,2015,1
01-2015,LECHUGA/ESC./ENDIVIA,6995.16,21295.52,3.04,4.52,SUPERMERCADO,2015,1
01-2015,ESPARRAGOS,300.24,1557.86,5.19,0.29,SUPERMERCADO,2015,1
01-2015,VERDURAS DE HOJA,1140.49,3826.72,3.36,12.73,SUPERMERCADO,2015,1
01-2015,BERENJENAS,1661.7,2797.71,1.68,11.14,SUPERMERCADO,2015,1
01-2015,ZANAHORIAS,7796.96,5678.56,0.73,36.24,SUPERMERCADO,2015,1
01-2015,CALABACINES,4723.43,9729.27,2.06,21.52,SUPERMERCADO,2015,1
01-2015,OTR.HORTALIZAS/VERD.,17178.77,35078.45,2.04,55.88,SUPERMERCADO,2015,1
01-2015,VERD./HORT. IV GAMA,6335.65,24275.37,3.83,39.66,SUPERMERCADO,2015,1
01-2015,VERD./HORT. ECOLOGIC,3210.52,5555.29,1.73,8.72,SUPERMERCADO,2015,1
02-2015,TOTAL PATATAS,48409.36,36442.63,0.75,5.48,SUPERMERCADO,2015,2
02-2015,PATATAS FRESCAS,28901.78,17028.25,0.59,32.33,SUPERMERCADO,2015,2
02-2015,PATATAS CONGELADAS,2839.82,3261.57,1.15,8.48,SUPERMERCADO,2015,2
02-2015,PATATAS PROCESADAS,3333.55,16152.81,4.85,35.19,SUPERMERCADO,2015,2
02-2015,T.HORTALIZAS FRESCAS,79965.29,147006.03,1.84,83.85,SUPERMERCADO,2015,2
02-2015,TOMATES,15278.01,23149.45,1.52,4.86,SUPERMERCADO,2015,2
02-2015,CEBOLLAS,10685.61,10045.96,0.94,36.48,SUPERMERCADO,2015,2
02-2015,AJOS,934.99,4153.94,4.44,17.01,SUPERMERCADO,2015,2
02-2015,COLES,2593.33,2588.71,0.01,9.76,SUPERMERCADO,2015,2
02-2015,PEPINOS,1831.7,2779.49,1.52,11.27,SUPERMERCADO,2015,2
02-2015,JUDIAS VERDES,2121.78,6721.27,3.17,14.47,SUPERMERCADO,2015,2
02-2015,PIMIENTOS,6524.43,11417.22,1.75,36.62,SUPERMERCADO,2015,2
02-2015,CHAMPIÑONES+O.SETAS,2335.96,8959.11,3.84,22.57,SUPERMERCADO,2015,2
