Fecha,Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),Canal_Venta,Año,Mes
05-2014,MANZANAS,181.2,266.14,1.47,0.68,INTERNET,2014,5
05-2014,PERAS,80.79,115.48,1.43,0.38,INTERNET,2014,5
05-2014,MELOCOTONES,16.43,31.23,0.19,0.05,INTERNET,2014,5
05-2014,ALBARICOQUES,15.51,42.54,2.74,0.16,INTERNET,2014,5
05-2014,FRESAS/FRESON,90.67,146.5,1.62,0.44,INTERNET,2014,5
05-2014,MELON,52.87,56.79,1.07,0.11,INTERNET,2014,5
05-2014,SANDIA,145.53,122.86,0.84,0.27,INTERNET,2014,5
05-2014,CIRUELAS,0.0,0.0,0.0,0.0,INTERNET,2014,5
05-2014,CEREZAS,24.96,92.34,0.37,0.12,INTERNET,2014,5
05-2014,UVAS,3.51,11.92,3.39,0.02,INTERNET,2014,5
05-2014,KIWI,49.81,127.89,2.57,0.31,INTERNET,2014,5
05-2014,AGUACATE,35.79,132.58,0.37,0.33,INTERNET,2014,5
05-2014,PIÑA,56.85,117.38,2.06,0.22,INTERNET,2014,5
05-2014,OTRAS FRUTAS FRESCAS,186.13,245.44,1.32,0.33,INTERNET,2014,5
05-2014,FRUTAS IV GAMA,46.14,71.97,1.56,0.19,INTERNET,2014,5
05-2014,FRUTAS ECOLOGICAS,68.52,105.65,1.54,0.16,INTERNET,2014,5
06-2014,T.FRUTAS FRESCAS,1651.06,2039.87,1.24,2.23,INTERNET,2014,6
06-2014,NARANJAS,247.32,204.06,0.83,0.41,INTERNET,2014,6
06-2014,MANDARINAS,0.0,0.0,0.0,0.0,INTERNET,2014,6
06-2014,LIMONES,45.0,72.84,1.62,0.35,INTERNET,2014,6
06-2014,PLATANOS,240.34,343.71,1.43,0.98,INTERNET,2014,6
06-2014,MANZANAS,209.0,308.36,1.48,0.51,INTERNET,2014,6
06-2014,PERAS,32.94,49.09,1.49,0.17,INTERNET,2014,6
06-2014,MELOCOTONES,45.92,63.54,1.38,0.02,INTERNET,2014,6
06-2014,ALBARICOQUES,10.41,20.53,1.97,0.01,INTERNET,2014,6
06-2014,FRESAS/FRESON,21.17,35.1,1.66,0.07,INTERNET,2014,6
06-2014,MELON,314.6,290.88,0.92,0.77,INTERNET,2014,6
06-2014,SANDIA,306.05,221.13,0.72,0.54,INTERNET,2014,6
06-2014,CIRUELAS,0.54,2.19,4.08,0.01,INTERNET,2014,6
06-2014,CEREZAS,43.78,134.49,3.07,0.24,INTERNET,2014,6
06-2014,UVAS,3.3,19.73,5.98,0.04,INTERNET,2014,6
06-2014,KIWI,31.78,91.36,2.87,0.21,INTERNET,2014,6
06-2014,AGUACATE,14.12,39.4,2.79,0.16,INTERNET,2014,6
06-2014,PIÑA,15.59,19.6,1.26,0.06,INTERNET,2014,6
06-2014,OTRAS FRUTAS FRESCAS,69.21,123.88,1.79,0.35,INTERNET,2014,6
06-2014,FRUTAS IV GAMA,76.01,84.81,1.12,0.11,INTERNET,2014,6
06-2014,FRUTAS ECOLOGICAS,76.46,83.3,1.09,0.07,INTERNET,2014,6
07-2014,T.FRUTAS FRESCAS,1197.21,1376.39,1.15,1.56,INTERNET,2014,7
07-2014,NARANJAS,152.22,141.45,0.93,0.25,INTERNET,2014,7
07-2014,MANDARINAS,4.22,9.48,2.25,0.02,INTERNET,2014,7
07-2014,LIMONES,6.3,10.87,1.73,0.06,INTERNET,2014,7
07-2014,PLATANOS,112.2,138.64,1.24,0.65,INTERNET,2014,7
07-2014,MANZANAS,120.36,187.75,1.56,0.32,INTERNET,2014,7
07-2014,PERAS,38.43,53.3,1.39,0.18,INTERNET,2014,7
07-2014,MELOCOTONES,122.31,152.3,1.25,0.46,INTERNET,2014,7
07-2014,ALBARICOQUES,5.9,20.01,3.39,0.07,INTERNET,2014,7
07-2014,FRESAS/FRESON,0.0,0.0,0.0,0.0,INTERNET,2014,7
07-2014,MELON,151.78,97.91,0.65,0.04,INTERNET,2014,7
07-2014,SANDIA,252.73,121.34,0.48,0.25,INTERNET,2014,7
07-2014,CIRUELAS,3.85,3.81,0.99,0.03,INTERNET,2014,7
07-2014,CEREZAS,44.66,133.92,0.03,0.21,INTERNET,2014,7
07-2014,UVAS,15.99,34.4,2.15,0.04,INTERNET,2014,7
07-2014,KIWI,22.59,61.91,2.74,0.19,INTERNET,2014,7
07-2014,AGUACATE,2.41,6.56,2.72,0.02,INTERNET,2014,7
07-2014,PIÑA,19.26,28.31,1.47,0.07,INTERNET,2014,7
07-2014,OTRAS FRUTAS FRESCAS,122.0,174.44,1.43,0.61,INTERNET,2014,7
07-2014,FRUTAS IV GAMA,13.29,8.6,0.65,0.03,INTERNET,2014,7
07-2014,FRUTAS ECOLOGICAS,86.52,86.57,0.01,0.21,INTERNET,2014,7
08-2014,T.FRUTAS FRESCAS,982.47,1148.9,1.17,1.77,INTERNET,2014,8
08-2014,NARANJAS,84.58,85.32,1.01,0.18,INTERNET,2014,8
08-2014,MANDARINAS,0.0,0.0,0.0,0.0,INTERNET,2014,8
08-2014,LIMONES,11.19,27.89,2.49,0.09,INTERNET,2014,8
08-2014,PLATANOS,78.2,117.96,1.51,0.44,INTERNET,2014,8
08-2014,MANZANAS,79.38,123.41,1.55,0.25,INTERNET,2014,8
08-2014,PERAS,64.26,93.02,1.45,0.26,INTERNET,2014,8
08-2014,MELOCOTONES,102.31,125.17,1.22,0.45,INTERNET,2014,8
08-2014,ALBARICOQUES,0.0,0.0,0.0,0.0,INTERNET,2014,8
08-2014,FRESAS/FRESON,26.22,55.1,0.21,0.05,INTERNET,2014,8
08-2014,MELON,159.92,112.22,0.07,0.33,INTERNET,2014,8
08-2014,SANDIA,220.09,112.38,0.51,0.17,INTERNET,2014,8
08-2014,CIRUELAS,7.04,15.73,2.23,0.04,INTERNET,2014,8
08-2014,CEREZAS,3.9,12.46,0.32,0.04,INTERNET,2014,8
08-2014,UVAS,2.72,16.33,0.06,0.03,INTERNET,2014,8
08-2014,KIWI,19.28,72.12,3.74,0.18,INTERNET,2014,8
08-2014,AGUACATE,2.26,7.79,3.45,0.01,INTERNET,2014,8
08-2014,PIÑA,22.76,31.01,1.36,0.08,INTERNET,2014,8
08-2014,OTRAS FRUTAS FRESCAS,98.38,140.99,1.43,0.67,INTERNET,2014,8
08-2014,FRUTAS IV GAMA,0.8,3.77,4.74,0.01,INTERNET,2014,8
08-2014,FRUTAS ECOLOGICAS,93.17,146.51,1.57,0.11,INTERNET,2014,8
09-2014,T.FRUTAS FRESCAS,1237.27,1727.97,0.14,1.56,INTERNET,2014,9
09-2014,NARANJAS,233.62,386.75,1.66,0.42,INTERNET,2014,9
09-2014,MANDARINAS,7.31,20.74,2.84,0.04,INTERNET,2014,9
09-2014,LIMONES,46.14,108.14,2.34,0.31,INTERNET,2014,9
09-2014,PLATANOS,103.69,183.84,1.77,0.59,INTERNET,2014,9
09-2014,MANZANAS,178.47,258.85,1.45,0.57,INTERNET,2014,9
09-2014,PERAS,46.28,63.09,1.36,0.25,INTERNET,2014,9
09-2014,MELOCOTONES,26.71,33.71,1.26,0.21,INTERNET,2014,9
09-2014,ALBARICOQUES,0.0,0.0,0.0,0.0,INTERNET,2014,9
09-2014,FRESAS/FRESON,0.26,2.4,0.94,0.01,INTERNET,2014,9
09-2014,MELON,187.49,131.52,0.07,0.44,INTERNET,2014,9
09-2014,SANDIA,173.92,93.46,0.54,0.15,INTERNET,2014,9
09-2014,CIRUELAS,31.6,41.88,1.33,0.23,INTERNET,2014,9
09-2014,CEREZAS,0.0,0.0,0.0,0.0,INTERNET,2014,9
09-2014,UVAS,30.24,73.9,2.44,0.21,INTERNET,2014,9
09-2014,KIWI,42.68,124.9,2.93,0.34,INTERNET,2014,9
09-2014,AGUACATE,12.0,25.2,0.21,0.13,INTERNET,2014,9
09-2014,PIÑA,46.75,74.43,1.59,0.26,INTERNET,2014,9
09-2014,OTRAS FRUTAS FRESCAS,70.12,105.17,0.15,0.29,INTERNET,2014,9
09-2014,FRUTAS IV GAMA,27.17,56.03,2.06,0.16,INTERNET,2014,9
09-2014,FRUTAS ECOLOGICAS,41.52,62.71,1.51,0.09,INTERNET,2014,9
10-2014,T.FRUTAS FRESCAS,978.35,1361.62,1.39,0.17,INTERNET,2014,10
10-2014,NARANJAS,302.21,279.51,0.92,0.32,INTERNET,2014,10
10-2014,MANDARINAS,59.71,101.05,1.69,0.28,INTERNET,2014,10
10-2014,LIMONES,23.32,45.35,1.94,0.13,INTERNET,2014,10
10-2014,PLATANOS,89.57,135.37,1.51,0.52,INTERNET,2014,10
10-2014,MANZANAS,135.4,169.81,1.25,0.47,INTERNET,2014,10
10-2014,PERAS,51.18,64.69,1.26,0.36,INTERNET,2014,10
10-2014,MELOCOTONES,42.39,74.29,1.75,0.17,INTERNET,2014,10
10-2014,ALBARICOQUES,3.29,6.58,0.02,0.05,INTERNET,2014,10
10-2014,FRESAS/FRESON,0.0,0.0,0.0,0.0,INTERNET,2014,10
10-2014,MELON,76.87,50.1,0.65,0.11,INTERNET,2014,10
10-2014,SANDIA,3.53,2.79,0.79,0.01,INTERNET,2014,10
10-2014,CIRUELAS,18.13,25.51,1.41,0.17,INTERNET,2014,10
10-2014,CEREZAS,18.6,46.5,0.25,0.06,INTERNET,2014,10
10-2014,UVAS,7.16,12.67,1.77,0.05,INTERNET,2014,10
10-2014,KIWI,26.91,92.53,3.44,0.21,INTERNET,2014,10
10-2014,AGUACATE,12.51,30.66,2.45,0.08,INTERNET,2014,10
10-2014,PIÑA,43.21,96.17,2.23,0.23,INTERNET,2014,10
10-2014,OTRAS FRUTAS FRESCAS,64.37,128.03,1.99,0.34,INTERNET,2014,10
10-2014,FRUTAS IV GAMA,26.59,61.69,2.32,0.18,INTERNET,2014,10
10-2014,FRUTAS ECOLOGICAS,256.04,203.11,0.79,0.08,INTERNET,2014,10
11-2014,T.FRUTAS FRESCAS,1432.41,2340.1,1.63,1.79,INTERNET,2014,11
11-2014,NARANJAS,446.36,593.2,1.33,0.05,INTERNET,2014,11
11-2014,MANDARINAS,193.69,272.79,1.41,0.54,INTERNET,2014,11
11-2014,LIMONES,60.09,103.26,1.72,0.34,INTERNET,2014,11
11-2014,PLATANOS,126.01,220.5,1.75,0.07,INTERNET,2014,11
11-2014,MANZANAS,134.98,165.35,1.22,0.46,INTERNET,2014,11
11-2014,PERAS,107.71,133.19,1.24,0.61,INTERNET,2014,11
11-2014,MELOCOTONES,4.95,9.33,1.88,0.03,INTERNET,2014,11
11-2014,ALBARICOQUES,5.6,14.0,0.25,0.04,INTERNET,2014,11
11-2014,FRESAS/FRESON,0.0,0.0,0.0,0.0,INTERNET,2014,11
11-2014,MELON,46.37,48.09,1.04,0.05,INTERNET,2014,11
11-2014,SANDIA,1.44,2.43,1.68,0.02,INTERNET,2014,11
11-2014,CIRUELAS,1.06,1.41,1.33,0.01,INTERNET,2014,11
11-2014,CEREZAS,19.71,39.62,2.01,0.01,INTERNET,2014,11
11-2014,UVAS,66.52,145.33,2.18,0.34,INTERNET,2014,11
11-2014,KIWI,70.56,231.55,3.28,0.39,INTERNET,2014,11
11-2014,AGUACATE,6.19,22.09,3.57,0.09,INTERNET,2014,11
11-2014,PIÑA,45.09,115.07,2.55,0.19,INTERNET,2014,11
11-2014,OTRAS FRUTAS FRESCAS,96.07,222.88,2.32,0.02,INTERNET,2014,11
11-2014,FRUTAS IV GAMA,10.19,49.14,4.82,0.06,INTERNET,2014,11
11-2014,FRUTAS ECOLOGICAS,194.66,409.01,0.21,0.14,INTERNET,2014,11
12-2014,T.FRUTAS FRESCAS,1205.4,1765.87,1.46,2.01,INTERNET,2014,12
12-2014,NARANJAS,246.04,200.69,0.82,0.28,INTERNET,2014,12
12-2014,MANDARINAS,208.48,269.32,1.29,0.68,INTERNET,2014,12
12-2014,LIMONES,53.52,80.39,0.15,0.31,INTERNET,2014,12
12-2014,PLATANOS,164.32,225.4,1.37,0.89,INTERNET,2014,12
12-2014,MANZANAS,139.64,197.4,1.41,0.58,INTERNET,2014,12
12-2014,PERAS,57.56,61.98,1.08,0.29,INTERNET,2014,12
12-2014,MELOCOTONES,5.65,6.48,1.15,0.02,INTERNET,2014,12
12-2014,ALBARICOQUES,0.0,0.0,0.0,0.0,INTERNET,2014,12
12-2014,FRESAS/FRESON,1.26,4.91,0.39,0.01,INTERNET,2014,12
12-2014,MELON,73.87,144.59,1.96,0.16,INTERNET,2014,12
12-2014,SANDIA,0.0,0.0,0.0,0.0,INTERNET,2014,12
12-2014,CIRUELAS,2.22,2.77,1.25,0.01,INTERNET,2014,12
12-2014,CEREZAS,0.0,0.0,0.0,0.0,INTERNET,2014,12
12-2014,UVAS,18.68,55.64,2.98,0.01,INTERNET,2014,12
12-2014,KIWI,28.09,82.78,2.95,0.18,INTERNET,2014,12
12-2014,AGUACATE,24.84,75.36,3.03,0.08,INTERNET,2014,12
12-2014,PIÑA,81.7,138.93,0.17,0.35,INTERNET,2014,12
12-2014,OTRAS FRUTAS FRESCAS,99.54,219.22,0.22,0.36,INTERNET,2014,12
12-2014,FRUTAS IV GAMA,51.14,110.78,2.17,0.19,INTERNET,2014,12
12-2014,FRUTAS ECOLOGICAS,91.87,139.27,1.52,0.13,INTERNET,2014,12
01-2015,T.FRUTAS FRESCAS,1577.52,2364.38,0.15,2.29,INTERNET,2015,1
01-2015,NARANJAS,546.92,542.28,0.99,0.54,INTERNET,2015,1
01-2015,MANDARINAS,239.4,294.81,1.23,0.68,INTERNET,2015,1
01-2015,LIMONES,28.42,40.88,1.44,0.19,INTERNET,2015,1
01-2015,PLATANOS,183.14,284.82,1.56,1.06,INTERNET,2015,1
01-2015,MANZANAS,151.59,197.71,0.13,0.56,INTERNET,2015,1
01-2015,PERAS,91.52,131.08,1.43,0.04,INTERNET,2015,1
01-2015,MELOCOTONES,0.0,0.0,0.0,0.0,INTERNET,2015,1
01-2015,ALBARICOQUES,0.0,0.0,0.0,0.0,INTERNET,2015,1
01-2015,FRESAS/FRESON,17.59,71.62,4.07,0.14,INTERNET,2015,1
01-2015,MELON,29.82,52.66,1.77,0.01,INTERNET,2015,1
01-2015,SANDIA,10.08,20.06,1.99,0.02,INTERNET,2015,1
01-2015,CIRUELAS,0.0,0.0,0.0,0.0,INTERNET,2015,1
01-2015,CEREZAS,19.74,118.38,0.06,0.05,INTERNET,2015,1
01-2015,UVAS,8.71,32.65,3.75,0.06,INTERNET,2015,1
01-2015,KIWI,84.18,213.31,2.53,0.17,INTERNET,2015,1
01-2015,AGUACATE,36.02,92.71,2.57,0.17,INTERNET,2015,1
01-2015,PIÑA,35.79,50.61,1.41,0.12,INTERNET,2015,1
01-2015,OTRAS FRUTAS FRESCAS,94.59,220.8,2.33,0.34,INTERNET,2015,1
01-2015,FRUTAS IV GAMA,55.25,108.45,1.96,0.17,INTERNET,2015,1
01-2015,FRUTAS ECOLOGICAS,54.79,60.16,0.11,0.15,INTERNET,2015,1
02-2015,T.FRUTAS FRESCAS,1163.42,1671.03,1.44,0.19,INTERNET,2015,2
02-2015,NARANJAS,414.75,399.89,0.96,0.43,INTERNET,2015,2
02-2015,MANDARINAS,78.32,117.48,0.15,0.27,INTERNET,2015,2
02-2015,LIMONES,19.09,29.88,1.57,0.19,INTERNET,2015,2
02-2015,PLATANOS,161.15,253.26,1.57,0.84,INTERNET,2015,2
02-2015,MANZANAS,219.42,267.96,1.22,0.84,INTERNET,2015,2
02-2015,PERAS,86.41,119.6,1.38,0.38,INTERNET,2015,2
02-2015,MELOCOTONES,0.0,0.0,0.0,0.0,INTERNET,2015,2
02-2015,ALBARICOQUES,0.0,0.0,0.0,0.0,INTERNET,2015,2
02-2015,FRESAS/FRESON,50.72,183.83,3.62,0.33,INTERNET,2015,2
02-2015,MELON,0.0,0.0,0.0,0.0,INTERNET,2015,2
02-2015,SANDIA,9.93,19.77,1.99,0.02,INTERNET,2015,2
02-2015,CIRUELAS,0.0,0.0,0.0,0.0,INTERNET,2015,2
02-2015,CEREZAS,0.0,0.0,0.0,0.0,INTERNET,2015,2
02-2015,UVAS,3.57,18.84,5.28,0.04,INTERNET,2015,2
02-2015,KIWI,64.59,165.33,2.56,0.35,INTERNET,2015,2
02-2015,AGUACATE,3.28,11.13,3.39,0.05,INTERNET,2015,2
02-2015,PIÑA,32.0,41.68,0.13,0.12,INTERNET,2015,2
02-2015,OTRAS FRUTAS FRESCAS,20.19,42.38,0.21,0.14,INTERNET,2015,2
02-2015,FRUTAS IV GAMA,41.73,71.77,1.72,0.07,INTERNET,2015,2
02-2015,FRUTAS ECOLOGICAS,67.55,112.46,1.66,0.08,INTERNET,2015,2
03-2015,T.FRUTAS FRESCAS,994.52,1625.14,1.63,1.65,INTERNET,2015,3
03-2015,NARANJAS,346.54,275.41,0.79,0.31,INTERNET,2015,3
03-2015,MANDARINAS,35.64,65.41,1.84,0.14,INTERNET,2015,3
03-2015,LIMONES,20.04,27.23,1.36,0.19,INTERNET,2015,3
03-2015,PLATANOS,138.52,205.98,1.49,0.89,INTERNET,2015,3
03-2015,MANZANAS,118.87,203.31,1.71,0.43,INTERNET,2015,3
03-2015,PERAS,75.9,181.32,2.39,0.35,INTERNET,2015,3
03-2015,MELOCOTONES,0.0,0.0,0.0,0.0,INTERNET,2015,3
03-2015,NECTARINAS,0.0,0.0,0.0,0.0,INTERNET,2015,3
03-2015,ALBARICOQUES,0.0,0.0,0.0,0.0,INTERNET,2015,3
03-2015,FRESAS/FRESON,129.46,312.74,2.42,0.62,INTERNET,2015,3
03-2015,MELON,35.73,106.8,2.99,0.05,INTERNET,2015,3
03-2015,SANDIA,0.0,0.0,0.0,0.0,INTERNET,2015,3
03-2015,CIRUELAS,1.03,2.58,2.51,0.02,INTERNET,2015,3
03-2015,CEREZAS,0.0,0.0,0.0,0.0,INTERNET,2015,3
03-2015,UVAS,6.98,22.75,3.26,0.06,INTERNET,2015,3
03-2015,KIWI,47.9,131.0,2.73,0.31,INTERNET,2015,3
03-2015,AGUACATE,4.46,12.84,2.88,0.07,INTERNET,2015,3
03-2015,PIÑA,8.59,17.41,2.03,0.05,INTERNET,2015,3
03-2015,OTRAS FRUTAS FRESCAS,24.86,60.37,2.43,0.09,INTERNET,2015,3
03-2015,FRUTAS IV GAMA,21.01,17.82,0.85,0.06,INTERNET,2015,3
04-2015,T.FRUTAS FRESCAS,1032.82,1571.53,1.52,1.39,INTERNET,2015,4
04-2015,NARANJAS,416.76,511.82,1.23,0.38,INTERNET,2015,4
04-2015,MANDARINAS,46.85,61.82,1.32,0.16,INTERNET,2015,4
04-2015,LIMONES,25.28,44.12,1.74,0.17,INTERNET,2015,4
04-2015,PLATANOS,129.07,176.45,1.37,0.66,INTERNET,2015,4
04-2015,MANZANAS,124.03,178.33,1.44,0.42,INTERNET,2015,4
04-2015,PERAS,86.92,125.97,1.45,0.37,INTERNET,2015,4
04-2015,MELOCOTONES,1.03,0.9,0.88,0.02,INTERNET,2015,4
04-2015,NECTARINAS,3.54,7.06,1.99,0.01,INTERNET,2015,4
04-2015,ALBARICOQUES,0.0,0.0,0.0,0.0,INTERNET,2015,4
04-2015,FRESAS/FRESON,108.72,215.34,1.98,0.55,INTERNET,2015,4
04-2015,MELON,4.98,7.42,1.49,0.01,INTERNET,2015,4
04-2015,SANDIA,5.78,10.1,1.75,0.01,INTERNET,2015,4
04-2015,CIRUELAS,2.35,4.2,1.79,0.03,INTERNET,2015,4
04-2015,CEREZAS,0.0,0.0,0.0,0.0,INTERNET,2015,4
04-2015,UVAS,3.71,22.17,5.98,0.04,INTERNET,2015,4
04-2015,KIWI,31.0,97.67,3.15,0.16,INTERNET,2015,4
04-2015,AGUACATE,11.92,54.79,0.46,0.06,INTERNET,2015,4
04-2015,PIÑA,19.91,27.56,1.38,0.05,INTERNET,2015,4
04-2015,OTRAS FRUTAS FRESCAS,10.96,25.81,2.35,0.07,INTERNET,2015,4
04-2015,FRUTAS IV GAMA,6.63,13.13,1.98,0.04,INTERNET,2015,4
05-2015,T.FRUTAS FRESCAS,1084.23,1716.41,1.58,1.53,INTERNET,2015,5
05-2015,NARANJAS,166.94,207.41,1.24,0.35,INTERNET,2015,5
05-2015,MANDARINAS,18.69,26.33,1.41,0.08,INTERNET,2015,5
05-2015,LIMONES,26.5,43.06,1.62,0.02,INTERNET,2015,5
05-2015,PLATANOS,180.29,264.65,1.47,0.78,INTERNET,2015,5
05-2015,MANZANAS,102.9,129.93,1.26,0.42,INTERNET,2015,5
05-2015,PERAS,71.25,110.98,1.56,0.24,INTERNET,2015,5
05-2015,MELOCOTONES,13.11,21.68,1.65,0.07,INTERNET,2015,5
05-2015,NECTARINAS,5.16,6.64,1.29,0.02,INTERNET,2015,5
05-2015,ALBARICOQUES,26.47,78.53,2.97,0.16,INTERNET,2015,5
05-2015,FRESAS/FRESON,20.18,46.64,2.31,0.23,INTERNET,2015,5
05-2015,MELON,127.18,172.6,1.36,0.26,INTERNET,2015,5
05-2015,SANDIA,221.43,243.48,0.11,0.23,INTERNET,2015,5
05-2015,CIRUELAS,17.77,61.09,3.44,0.06,INTERNET,2015,5
05-2015,CEREZAS,17.38,80.83,4.65,0.13,INTERNET,2015,5
05-2015,UVAS,7.01,10.66,1.52,0.03,INTERNET,2015,5
05-2015,KIWI,32.84,101.19,3.08,0.01,INTERNET,2015,5
05-2015,AGUACATE,8.13,43.36,5.33,0.01,INTERNET,2015,5
05-2015,PIÑA,4.57,5.48,0.12,0.02,INTERNET,2015,5
05-2015,OTRAS FRUTAS FRESCAS,16.42,61.88,3.77,0.11,INTERNET,2015,5
05-2015,FRUTAS IV GAMA,0.0,0.0,0.0,0.0,INTERNET,2015,5
06-2015,T.FRUTAS FRESCAS,981.99,1521.54,1.55,1.22,INTERNET,2015,6
06-2015,NARANJAS,128.98,182.0,1.41,0.15,INTERNET,2015,6
06-2015,MANDARINAS,0.0,0.0,0.0,0.0,INTERNET,2015,6
06-2015,LIMONES,18.7,30.59,1.64,0.11,INTERNET,2015,6
06-2015,PLATANOS,127.39,167.83,1.32,0.72,INTERNET,2015,6
06-2015,MANZANAS,77.93,115.93,1.49,0.21,INTERNET,2015,6
06-2015,PERAS,31.64,48.94,1.55,0.16,INTERNET,2015,6
06-2015,MELOCOTONES,39.02,75.56,1.94,0.17,INTERNET,2015,6
06-2015,NECTARINAS,35.49,64.28,1.81,0.19,INTERNET,2015,6
06-2015,ALBARICOQUES,11.97,28.0,2.34,0.01,INTERNET,2015,6
06-2015,FRESAS/FRESON,8.17,26.72,3.27,0.11,INTERNET,2015,6
06-2015,MELON,89.4,118.56,1.33,0.24,INTERNET,2015,6
06-2015,SANDIA,260.43,208.68,0.08,0.38,INTERNET,2015,6
06-2015,CIRUELAS,4.02,8.65,2.15,0.06,INTERNET,2015,6
06-2015,CEREZAS,80.75,271.64,3.36,0.29,INTERNET,2015,6
06-2015,UVAS,0.0,0.0,0.0,0.0,INTERNET,2015,6
06-2015,KIWI,15.04,49.86,3.32,0.15,INTERNET,2015,6
06-2015,AGUACATE,0.0,0.0,0.0,0.0,INTERNET,2015,6
06-2015,PIÑA,20.81,33.38,0.16,0.09,INTERNET,2015,6
06-2015,OTRAS FRUTAS FRESCAS,32.25,90.92,2.82,0.15,INTERNET,2015,6
06-2015,FRUTAS IV GAMA,4.33,33.82,7.81,0.04,INTERNET,2015,6
07-2015,T.FRUTAS FRESCAS,934.92,1123.65,0.12,1.15,INTERNET,2015,7
07-2015,NARANJAS,92.34,90.86,0.98,0.15,INTERNET,2015,7
07-2015,MANDARINAS,6.51,10.67,1.64,0.01,INTERNET,2015,7
07-2015,LIMONES,18.6,28.45,1.53,0.09,INTERNET,2015,7
07-2015,PLATANOS,86.83,114.72,1.32,0.41,INTERNET,2015,7
07-2015,MANZANAS,46.31,68.92,1.49,0.19,INTERNET,2015,7
07-2015,PERAS,9.34,21.6,2.31,0.06,INTERNET,2015,7
07-2015,MELOCOTONES,85.32,148.05,1.74,0.46,INTERNET,2015,7
07-2015,NECTARINAS,46.61,62.0,1.33,0.28,INTERNET,2015,7
07-2015,ALBARICOQUES,13.79,30.83,2.24,0.09,INTERNET,2015,7
07-2015,FRESAS/FRESON,0.0,0.0,0.0,0.0,INTERNET,2015,7
07-2015,MELON,228.3,201.45,0.88,0.49,INTERNET,2015,7
07-2015,SANDIA,216.87,135.42,0.62,0.24,INTERNET,2015,7
07-2015,CIRUELAS,10.84,23.95,2.21,0.07,INTERNET,2015,7
07-2015,CEREZAS,20.28,66.49,3.28,0.12,INTERNET,2015,7
07-2015,UVAS,6.61,16.84,2.55,0.05,INTERNET,2015,7
07-2015,KIWI,6.37,21.53,3.38,0.05,INTERNET,2015,7
07-2015,AGUACATE,15.4,41.27,2.68,0.07,INTERNET,2015,7
07-2015,PIÑA,5.96,7.74,0.13,0.03,INTERNET,2015,7
07-2015,OTRAS FRUTAS FRESCAS,18.65,32.86,1.76,0.12,INTERNET,2015,7
07-2015,FRUTAS IV GAMA,20.32,16.61,0.82,0.06,INTERNET,2015,7
08-2015,T.FRUTAS FRESCAS,843.25,1102.76,1.31,0.12,INTERNET,2015,8
08-2015,NARANJAS,140.87,139.93,0.99,0.19,INTERNET,2015,8
08-2015,MANDARINAS,0.0,0.0,0.0,0.0,INTERNET,2015,8
08-2015,LIMONES,8.0,16.08,2.01,0.05,INTERNET,2015,8
08-2015,PLATANOS,62.74,77.2,1.23,0.31,INTERNET,2015,8
08-2015,MANZANAS,72.71,127.17,1.75,0.26,INTERNET,2015,8
08-2015,PERAS,23.53,36.04,1.53,0.12,INTERNET,2015,8
08-2015,MELOCOTONES,55.49,74.45,1.34,0.03,INTERNET,2015,8
08-2015,NECTARINAS,42.44,69.51,1.64,0.18,INTERNET,2015,8
08-2015,ALBARICOQUES,0.0,0.0,0.0,0.0,INTERNET,2015,8
08-2015,FRESAS/FRESON,1.26,2.46,1.96,0.02,INTERNET,2015,8
08-2015,MELON,182.03,126.13,0.69,0.31,INTERNET,2015,8
08-2015,SANDIA,150.37,85.47,0.57,0.26,INTERNET,2015,8
08-2015,CIRUELAS,10.81,21.57,1.99,0.08,INTERNET,2015,8
08-2015,CEREZAS,4.23,16.87,3.99,0.02,INTERNET,2015,8
08-2015,UVAS,6.49,11.16,1.72,0.06,INTERNET,2015,8
08-2015,KIWI,21.79,78.95,3.62,0.16,INTERNET,2015,8
08-2015,AGUACATE,27.68,101.41,3.66,0.12,INTERNET,2015,8
08-2015,PIÑA,1.57,4.24,0.27,0.01,INTERNET,2015,8
08-2015,OTRAS FRUTAS FRESCAS,31.25,114.13,3.65,0.17,INTERNET,2015,8
08-2015,FRUTAS IV GAMA,24.9,23.95,0.96,0.08,INTERNET,2015,8
09-2015,T.FRUTAS FRESCAS,1392.34,2090.34,0.15,1.78,INTERNET,2015,9
09-2015,NARANJAS,139.67,202.3,1.45,0.24,INTERNET,2015,9
09-2015,MANDARINAS,0.0,0.0,0.0,0.0,INTERNET,2015,9
09-2015,LIMONES,118.62,268.11,2.26,0.34,INTERNET,2015,9
09-2015,PLATANOS,136.02,198.77,1.46,0.79,INTERNET,2015,9
09-2015,MANZANAS,91.23,115.67,1.27,0.53,INTERNET,2015,9
09-2015,PERAS,43.14,66.22,1.54,0.03,INTERNET,2015,9
09-2015,MELOCOTONES,113.65,204.01,0.18,0.64,INTERNET,2015,9
09-2015,NECTARINAS,50.72,73.1,1.44,0.31,INTERNET,2015,9
09-2015,ALBARICOQUES,2.55,3.63,1.42,0.01,INTERNET,2015,9
09-2015,FRESAS/FRESON,4.33,22.07,0.51,0.06,INTERNET,2015,9
09-2015,MELON,189.15,138.97,0.73,0.15,INTERNET,2015,9
09-2015,SANDIA,88.93,77.11,0.87,0.18,INTERNET,2015,9
