Fecha,Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),Canal_Venta,Año,Mes
07-2016,PATATAS CONGELADAS,37.1,65.82,1.77,0.16,INTERNET,2016,7
07-2016,PATATAS PROCESADAS,76.3,393.06,5.15,0.68,INTERNET,2016,7
07-2016,T.HORTALIZAS FRESCAS,843.66,1491.55,1.77,0.02,INTERNET,2016,7
07-2016,TOMATES,221.12,324.1,1.47,0.94,INTERNET,2016,7
07-2016,CEBOLLAS,175.59,150.75,0.86,0.76,INTERNET,2016,7
07-2016,AJOS,6.19,30.84,4.98,0.13,INTERNET,2016,7
07-2016,COLES,6.94,4.57,0.66,0.03,INTERNET,2016,7
07-2016,PEPINOS,44.81,60.44,1.35,0.36,INTERNET,2016,7
07-2016,JUDIAS VERDES,26.95,77.54,2.88,0.25,INTERNET,2016,7
07-2016,PIMIENTOS,82.89,159.12,1.92,0.06,INTERNET,2016,7
07-2016,CHAMPIÑONES+O.SETAS,14.83,63.19,4.26,0.14,INTERNET,2016,7
07-2016,LECHUGA/ESC./ENDIVIA,38.6,145.99,3.78,0.32,INTERNET,2016,7
07-2016,ESPARRAGOS,2.14,23.09,10.77,0.05,INTERNET,2016,7
07-2016,VERDURAS DE HOJA,7.29,23.57,3.23,0.08,INTERNET,2016,7
07-2016,BERENJENAS,19.97,43.05,2.16,0.29,INTERNET,2016,7
07-2016,ZANAHORIAS,50.69,37.98,0.75,0.31,INTERNET,2016,7
07-2016,CALABACINES,64.85,95.38,1.47,0.39,INTERNET,2016,7
07-2016,OTR.HORTALIZAS/VERD.,80.8,251.95,3.12,0.06,INTERNET,2016,7
07-2016,VERD./HORT. IV GAMA,56.65,256.34,4.53,0.05,INTERNET,2016,7
08-2016,TOTAL PATATAS,664.98,686.75,1.03,1.12,INTERNET,2016,8
08-2016,PATATAS FRESCAS,377.08,361.38,0.96,0.79,INTERNET,2016,8
08-2016,PATATAS CONGELADAS,40.11,49.4,1.23,0.16,INTERNET,2016,8
08-2016,PATATAS PROCESADAS,49.56,275.96,5.57,0.05,INTERNET,2016,8
08-2016,T.HORTALIZAS FRESCAS,933.12,1640.67,1.76,2.04,INTERNET,2016,8
08-2016,TOMATES,165.84,280.94,1.69,0.86,INTERNET,2016,8
08-2016,CEBOLLAS,189.06,223.28,1.18,0.88,INTERNET,2016,8
08-2016,AJOS,6.92,42.6,6.16,0.11,INTERNET,2016,8
08-2016,COLES,11.01,11.47,1.04,0.01,INTERNET,2016,8
08-2016,PEPINOS,84.61,90.31,1.07,0.57,INTERNET,2016,8
08-2016,JUDIAS VERDES,22.92,70.07,3.06,0.17,INTERNET,2016,8
08-2016,PIMIENTOS,71.84,161.66,2.25,0.68,INTERNET,2016,8
08-2016,CHAMPIÑONES+O.SETAS,8.57,39.03,4.55,0.09,INTERNET,2016,8
08-2016,LECHUGA/ESC./ENDIVIA,75.03,206.15,2.75,0.69,INTERNET,2016,8
08-2016,ESPARRAGOS,12.66,24.58,1.94,0.08,INTERNET,2016,8
08-2016,VERDURAS DE HOJA,14.81,34.64,2.34,0.17,INTERNET,2016,8
08-2016,BERENJENAS,12.51,24.01,1.92,0.01,INTERNET,2016,8
08-2016,ZANAHORIAS,76.12,59.86,0.79,0.45,INTERNET,2016,8
08-2016,CALABACINES,89.47,126.92,1.42,0.53,INTERNET,2016,8
08-2016,OTR.HORTALIZAS/VERD.,91.74,245.14,2.67,0.58,INTERNET,2016,8
08-2016,VERD./HORT. IV GAMA,46.2,206.67,4.47,0.05,INTERNET,2016,8
09-2016,TOTAL PATATAS,599.18,595.44,0.99,0.94,INTERNET,2016,9
09-2016,PATATAS FRESCAS,300.1,278.11,0.93,0.46,INTERNET,2016,9
09-2016,PATATAS CONGELADAS,30.7,40.62,1.32,0.12,INTERNET,2016,9
09-2016,PATATAS PROCESADAS,53.68,276.71,5.16,0.58,INTERNET,2016,9
09-2016,T.HORTALIZAS FRESCAS,742.5,1319.26,1.78,2.01,INTERNET,2016,9
09-2016,TOMATES,105.47,178.45,1.69,0.68,INTERNET,2016,9
09-2016,CEBOLLAS,200.15,185.27,0.93,0.84,INTERNET,2016,9
09-2016,AJOS,6.82,35.77,5.25,0.12,INTERNET,2016,9
09-2016,COLES,11.94,22.09,1.85,0.06,INTERNET,2016,9
09-2016,PEPINOS,19.27,32.82,0.17,0.19,INTERNET,2016,9
09-2016,JUDIAS VERDES,37.27,110.56,2.97,0.28,INTERNET,2016,9
09-2016,PIMIENTOS,42.21,84.85,2.01,0.46,INTERNET,2016,9
09-2016,CHAMPIÑONES+O.SETAS,20.48,96.48,4.71,0.25,INTERNET,2016,9
09-2016,LECHUGA/ESC./ENDIVIA,47.33,160.16,3.38,0.44,INTERNET,2016,9
09-2016,ESPARRAGOS,1.97,14.2,7.21,0.03,INTERNET,2016,9
09-2016,VERDURAS DE HOJA,4.47,19.67,0.44,0.07,INTERNET,2016,9
09-2016,BERENJENAS,10.42,15.07,1.45,0.14,INTERNET,2016,9
09-2016,ZANAHORIAS,59.1,46.95,0.79,0.32,INTERNET,2016,9
09-2016,CALABACINES,62.71,61.72,0.98,0.38,INTERNET,2016,9
09-2016,OTR.HORTALIZAS/VERD.,112.9,255.19,2.26,0.75,INTERNET,2016,9
09-2016,VERD./HORT. IV GAMA,84.57,256.2,3.03,0.69,INTERNET,2016,9
10-2016,TOTAL PATATAS,876.97,893.43,1.02,1.32,INTERNET,2016,10
10-2016,PATATAS FRESCAS,471.73,454.84,0.96,0.68,INTERNET,2016,10
10-2016,PATATAS CONGELADAS,34.78,50.54,1.45,0.15,INTERNET,2016,10
10-2016,PATATAS PROCESADAS,74.09,388.05,5.24,0.78,INTERNET,2016,10
10-2016,T.HORTALIZAS FRESCAS,1009.27,1827.47,1.81,1.88,INTERNET,2016,10
10-2016,TOMATES,147.86,246.17,1.66,0.07,INTERNET,2016,10
10-2016,CEBOLLAS,199.15,195.17,0.98,0.64,INTERNET,2016,10
10-2016,AJOS,20.35,85.66,4.21,0.21,INTERNET,2016,10
10-2016,COLES,13.4,18.86,1.41,0.07,INTERNET,2016,10
10-2016,PEPINOS,19.32,21.05,1.09,0.15,INTERNET,2016,10
10-2016,JUDIAS VERDES,38.21,137.73,0.36,0.31,INTERNET,2016,10
10-2016,PIMIENTOS,61.58,132.74,2.16,0.54,INTERNET,2016,10
10-2016,CHAMPIÑONES+O.SETAS,25.57,91.01,3.56,0.33,INTERNET,2016,10
10-2016,LECHUGA/ESC./ENDIVIA,58.41,170.95,2.93,0.47,INTERNET,2016,10
10-2016,ESPARRAGOS,3.23,19.32,5.97,0.06,INTERNET,2016,10
10-2016,VERDURAS DE HOJA,15.21,46.08,3.03,0.15,INTERNET,2016,10
10-2016,BERENJENAS,35.68,60.96,1.71,0.19,INTERNET,2016,10
10-2016,ZANAHORIAS,67.31,51.46,0.76,0.46,INTERNET,2016,10
10-2016,CALABACINES,95.53,113.01,1.18,0.47,INTERNET,2016,10
10-2016,OTR.HORTALIZAS/VERD.,208.46,437.29,0.21,0.96,INTERNET,2016,10
10-2016,VERD./HORT. IV GAMA,92.73,337.82,3.64,0.74,INTERNET,2016,10
11-2016,TOTAL PATATAS,931.87,824.69,0.88,1.12,INTERNET,2016,11
11-2016,PATATAS FRESCAS,596.1,417.81,0.07,0.63,INTERNET,2016,11
11-2016,PATATAS CONGELADAS,36.57,62.29,0.17,0.18,INTERNET,2016,11
11-2016,PATATAS PROCESADAS,59.84,344.59,5.76,0.67,INTERNET,2016,11
11-2016,T.HORTALIZAS FRESCAS,1040.49,1844.26,1.77,2.25,INTERNET,2016,11
11-2016,TOMATES,205.3,336.04,1.64,0.97,INTERNET,2016,11
11-2016,CEBOLLAS,191.04,189.92,0.99,0.67,INTERNET,2016,11
11-2016,AJOS,12.7,66.26,5.22,0.27,INTERNET,2016,11
11-2016,COLES,33.98,31.77,0.93,0.11,INTERNET,2016,11
11-2016,PEPINOS,38.25,48.65,1.27,0.24,INTERNET,2016,11
11-2016,JUDIAS VERDES,30.38,95.06,3.13,0.21,INTERNET,2016,11
11-2016,PIMIENTOS,65.36,126.49,1.94,0.59,INTERNET,2016,11
11-2016,CHAMPIÑONES+O.SETAS,21.99,69.35,3.15,0.22,INTERNET,2016,11
11-2016,LECHUGA/ESC./ENDIVIA,37.84,144.63,3.82,0.05,INTERNET,2016,11
11-2016,ESPARRAGOS,2.68,13.32,4.97,0.02,INTERNET,2016,11
11-2016,VERDURAS DE HOJA,10.14,48.61,4.79,0.16,INTERNET,2016,11
11-2016,BERENJENAS,31.81,56.53,1.78,0.27,INTERNET,2016,11
11-2016,ZANAHORIAS,101.1,71.1,0.07,0.53,INTERNET,2016,11
11-2016,CALABACINES,126.49,174.31,1.38,0.62,INTERNET,2016,11
11-2016,OTR.HORTALIZAS/VERD.,131.43,372.2,2.83,0.07,INTERNET,2016,11
11-2016,VERD./HORT. IV GAMA,58.13,283.48,4.88,0.59,INTERNET,2016,11
12-2016,TOTAL PATATAS,835.38,709.2,0.85,1.01,INTERNET,2016,12
12-2016,PATATAS FRESCAS,314.67,274.92,0.87,0.38,INTERNET,2016,12
12-2016,PATATAS CONGELADAS,28.76,33.78,1.17,0.08,INTERNET,2016,12
12-2016,PATATAS PROCESADAS,98.39,400.5,4.07,0.74,INTERNET,2016,12
12-2016,T.HORTALIZAS FRESCAS,931.87,1973.28,2.12,2.42,INTERNET,2016,12
12-2016,TOMATES,191.56,331.23,1.73,1.07,INTERNET,2016,12
12-2016,CEBOLLAS,146.56,193.51,1.32,0.06,INTERNET,2016,12
12-2016,AJOS,18.86,100.49,5.33,0.33,INTERNET,2016,12
12-2016,COLES,40.05,98.05,2.45,0.03,INTERNET,2016,12
12-2016,PEPINOS,21.58,30.96,1.43,0.18,INTERNET,2016,12
12-2016,JUDIAS VERDES,44.42,114.92,2.59,0.25,INTERNET,2016,12
12-2016,PIMIENTOS,47.51,85.84,1.81,0.35,INTERNET,2016,12
12-2016,CHAMPIÑONES+O.SETAS,20.95,84.86,4.05,0.33,INTERNET,2016,12
12-2016,LECHUGA/ESC./ENDIVIA,55.18,208.84,3.78,0.56,INTERNET,2016,12
12-2016,ESPARRAGOS,9.6,76.13,7.93,0.09,INTERNET,2016,12
12-2016,VERDURAS DE HOJA,9.71,33.95,3.49,0.12,INTERNET,2016,12
12-2016,BERENJENAS,8.21,16.71,2.03,0.09,INTERNET,2016,12
12-2016,ZANAHORIAS,65.39,54.2,0.83,0.35,INTERNET,2016,12
12-2016,CALABACINES,102.68,222.2,2.16,0.49,INTERNET,2016,12
12-2016,OTR.HORTALIZAS/VERD.,149.58,321.38,2.15,1.06,INTERNET,2016,12
12-2016,VERD./HORT. IV GAMA,180.56,532.13,2.95,0.97,INTERNET,2016,12
01-2017,TOTAL PATATAS,942.31,816.75,0.87,1.25,INTERNET,2017,1
01-2017,PATATAS FRESCAS,509.15,400.06,0.79,0.65,INTERNET,2017,1
01-2017,PATATAS CONGELADAS,27.42,29.32,1.07,0.15,INTERNET,2017,1
01-2017,PATATAS PROCESADAS,81.15,387.37,4.77,0.74,INTERNET,2017,1
01-2017,T.HORTALIZAS FRESCAS,1077.44,2156.44,0.02,2.22,INTERNET,2017,1
01-2017,TOMATES,177.01,274.42,1.55,0.95,INTERNET,2017,1
01-2017,CEBOLLAS,212.45,173.96,0.82,0.61,INTERNET,2017,1
01-2017,AJOS,17.68,97.36,5.51,0.27,INTERNET,2017,1
01-2017,COLES,11.23,11.52,1.03,0.06,INTERNET,2017,1
01-2017,PEPINOS,30.23,43.45,1.44,0.15,INTERNET,2017,1
01-2017,JUDIAS VERDES,29.78,89.42,0.03,0.25,INTERNET,2017,1
01-2017,PIMIENTOS,57.71,130.71,2.27,0.38,INTERNET,2017,1
01-2017,CHAMPIÑONES+O.SETAS,39.17,168.29,0.43,0.39,INTERNET,2017,1
01-2017,LECHUGA/ESC./ENDIVIA,49.61,194.48,3.92,0.57,INTERNET,2017,1
01-2017,ESPARRAGOS,12.08,67.95,5.63,0.11,INTERNET,2017,1
01-2017,VERDURAS DE HOJA,6.48,21.16,3.27,0.11,INTERNET,2017,1
01-2017,BERENJENAS,13.44,37.42,2.78,0.01,INTERNET,2017,1
01-2017,ZANAHORIAS,89.75,67.71,0.75,0.53,INTERNET,2017,1
01-2017,CALABACINES,89.97,227.43,2.53,0.41,INTERNET,2017,1
01-2017,OTR.HORTALIZAS/VERD.,240.86,551.16,2.29,1.26,INTERNET,2017,1
01-2017,BROCOLI,39.37,66.66,1.69,0.29,INTERNET,2017,1
01-2017,ALCACHOFAS,23.15,54.93,2.37,0.16,INTERNET,2017,1
01-2017,VERD./HORT. IV GAMA,151.32,486.89,3.22,0.97,INTERNET,2017,1
02-2017,TOTAL PATATAS,1362.6,1155.82,0.85,0.12,INTERNET,2017,2
02-2017,PATATAS FRESCAS,994.27,773.53,0.78,0.63,INTERNET,2017,2
02-2017,PATATAS CONGELADAS,31.44,54.88,1.75,0.11,INTERNET,2017,2
02-2017,PATATAS PROCESADAS,67.38,327.41,4.86,0.68,INTERNET,2017,2
02-2017,T.HORTALIZAS FRESCAS,760.79,1663.12,2.19,1.98,INTERNET,2017,2
02-2017,TOMATES,116.93,224.37,1.92,0.77,INTERNET,2017,2
02-2017,CEBOLLAS,119.42,136.82,1.15,0.62,INTERNET,2017,2
02-2017,AJOS,12.57,71.21,5.67,0.25,INTERNET,2017,2
02-2017,COLES,12.18,18.08,1.48,0.07,INTERNET,2017,2
02-2017,PEPINOS,21.84,42.91,1.96,0.16,INTERNET,2017,2
02-2017,JUDIAS VERDES,35.14,106.49,3.03,0.02,INTERNET,2017,2
02-2017,PIMIENTOS,44.92,108.54,2.42,0.37,INTERNET,2017,2
02-2017,CHAMPIÑONES+O.SETAS,22.97,63.98,2.78,0.18,INTERNET,2017,2
02-2017,LECHUGA/ESC./ENDIVIA,42.06,198.13,4.71,0.05,INTERNET,2017,2
02-2017,ESPARRAGOS,7.51,17.34,2.31,0.02,INTERNET,2017,2
02-2017,VERDURAS DE HOJA,13.1,56.79,4.34,0.02,INTERNET,2017,2
02-2017,BERENJENAS,5.07,11.88,2.34,0.05,INTERNET,2017,2
02-2017,ZANAHORIAS,65.95,50.02,0.76,0.04,INTERNET,2017,2
02-2017,CALABACINES,80.73,195.88,2.43,0.05,INTERNET,2017,2
02-2017,OTR.HORTALIZAS/VERD.,160.41,360.68,2.25,0.85,INTERNET,2017,2
02-2017,BROCOLI,23.77,48.37,2.03,0.18,INTERNET,2017,2
02-2017,ALCACHOFAS,32.77,58.85,0.18,0.11,INTERNET,2017,2
02-2017,VERD./HORT. IV GAMA,77.84,349.67,4.49,0.66,INTERNET,2017,2
03-2017,TOTAL PATATAS,947.44,817.12,0.86,1.24,INTERNET,2017,3
03-2017,PATATAS FRESCAS,544.07,412.71,0.76,0.69,INTERNET,2017,3
03-2017,PATATAS CONGELADAS,22.65,29.53,0.13,0.11,INTERNET,2017,3
03-2017,PATATAS PROCESADAS,76.14,374.88,4.92,0.77,INTERNET,2017,3
03-2017,T.HORTALIZAS FRESCAS,1020.91,2099.6,2.06,2.31,INTERNET,2017,3
03-2017,TOMATES,168.55,322.09,1.91,0.89,INTERNET,2017,3
03-2017,CEBOLLAS,161.71,160.47,0.99,0.61,INTERNET,2017,3
03-2017,AJOS,12.88,77.88,6.05,0.23,INTERNET,2017,3
03-2017,COLES,10.98,28.26,2.57,0.01,INTERNET,2017,3
03-2017,PEPINOS,41.36,75.88,1.83,0.34,INTERNET,2017,3
03-2017,JUDIAS VERDES,31.41,84.19,2.68,0.18,INTERNET,2017,3
03-2017,PIMIENTOS,93.17,217.49,2.33,0.62,INTERNET,2017,3
03-2017,CHAMPIÑONES+O.SETAS,23.18,96.77,4.17,0.31,INTERNET,2017,3
03-2017,LECHUGA/ESC./ENDIVIA,68.12,294.67,4.33,0.54,INTERNET,2017,3
03-2017,ESPARRAGOS,0.74,7.4,0.1,0.02,INTERNET,2017,3
03-2017,VERDURAS DE HOJA,10.86,50.5,4.65,0.21,INTERNET,2017,3
03-2017,BERENJENAS,25.89,39.53,1.53,0.12,INTERNET,2017,3
03-2017,ZANAHORIAS,99.73,75.43,0.76,0.53,INTERNET,2017,3
03-2017,CALABACINES,109.84,148.23,1.35,0.05,INTERNET,2017,3
03-2017,OTR.HORTALIZAS/VERD.,162.49,420.8,2.59,0.83,INTERNET,2017,3
03-2017,BROCOLI,16.6,53.03,0.32,0.17,INTERNET,2017,3
03-2017,ALCACHOFAS,35.89,44.13,1.23,0.21,INTERNET,2017,3
03-2017,VERD./HORT. IV GAMA,107.92,494.03,4.58,0.78,INTERNET,2017,3
04-2017,TOTAL PATATAS,1119.8,1089.14,0.97,1.59,INTERNET,2017,4
04-2017,PATATAS FRESCAS,681.48,560.87,0.82,0.89,INTERNET,2017,4
04-2017,PATATAS CONGELADAS,51.5,92.95,1.81,0.21,INTERNET,2017,4
04-2017,PATATAS PROCESADAS,77.36,435.32,5.63,0.85,INTERNET,2017,4
04-2017,T.HORTALIZAS FRESCAS,1026.22,2059.14,2.01,2.26,INTERNET,2017,4
04-2017,TOMATES,185.82,395.81,2.13,0.98,INTERNET,2017,4
04-2017,CEBOLLAS,184.39,172.35,0.93,0.65,INTERNET,2017,4
04-2017,AJOS,11.85,68.96,5.82,0.24,INTERNET,2017,4
04-2017,COLES,4.03,3.83,0.95,0.01,INTERNET,2017,4
04-2017,PEPINOS,20.08,32.32,1.61,0.16,INTERNET,2017,4
04-2017,JUDIAS VERDES,20.4,54.79,2.69,0.16,INTERNET,2017,4
04-2017,PIMIENTOS,83.29,209.19,2.51,0.55,INTERNET,2017,4
04-2017,CHAMPIÑONES+O.SETAS,18.24,78.31,4.29,0.23,INTERNET,2017,4
04-2017,LECHUGA/ESC./ENDIVIA,72.22,239.26,3.31,0.66,INTERNET,2017,4
04-2017,ESPARRAGOS,25.56,115.85,4.53,0.02,INTERNET,2017,4
04-2017,VERDURAS DE HOJA,21.94,71.17,3.24,0.27,INTERNET,2017,4
04-2017,BERENJENAS,32.66,37.86,1.16,0.23,INTERNET,2017,4
04-2017,ZANAHORIAS,73.7,55.66,0.76,0.44,INTERNET,2017,4
04-2017,CALABACINES,49.54,69.6,1.41,0.32,INTERNET,2017,4
04-2017,OTR.HORTALIZAS/VERD.,222.5,454.18,2.04,1.04,INTERNET,2017,4
04-2017,BROCOLI,30.25,60.7,2.01,0.19,INTERNET,2017,4
04-2017,ALCACHOFAS,36.73,42.51,1.16,0.25,INTERNET,2017,4
04-2017,VERD./HORT. IV GAMA,78.54,355.24,4.52,0.74,INTERNET,2017,4
05-2017,TOTAL PATATAS,964.88,907.41,0.94,1.32,INTERNET,2017,5
05-2017,PATATAS FRESCAS,589.2,477.01,0.81,0.66,INTERNET,2017,5
05-2017,PATATAS CONGELADAS,49.03,53.75,0.11,0.19,INTERNET,2017,5
05-2017,PATATAS PROCESADAS,65.33,376.65,5.77,0.77,INTERNET,2017,5
05-2017,T.HORTALIZAS FRESCAS,873.86,1650.22,1.89,1.91,INTERNET,2017,5
05-2017,TOMATES,195.79,351.85,0.18,0.89,INTERNET,2017,5
05-2017,CEBOLLAS,178.06,163.24,0.92,0.49,INTERNET,2017,5
05-2017,AJOS,13.42,63.16,4.71,0.15,INTERNET,2017,5
05-2017,COLES,10.65,7.98,0.75,0.07,INTERNET,2017,5
05-2017,PEPINOS,35.9,40.98,1.14,0.28,INTERNET,2017,5
05-2017,JUDIAS VERDES,15.92,41.87,2.63,0.16,INTERNET,2017,5
05-2017,PIMIENTOS,45.99,102.34,2.23,0.44,INTERNET,2017,5
05-2017,CHAMPIÑONES+O.SETAS,19.34,60.21,3.11,0.25,INTERNET,2017,5
05-2017,LECHUGA/ESC./ENDIVIA,60.36,220.9,3.66,0.52,INTERNET,2017,5
05-2017,ESPARRAGOS,9.56,40.11,0.42,0.01,INTERNET,2017,5
05-2017,VERDURAS DE HOJA,13.42,53.82,4.01,0.22,INTERNET,2017,5
05-2017,BERENJENAS,14.41,19.28,1.34,0.15,INTERNET,2017,5
05-2017,ZANAHORIAS,65.0,42.28,0.65,0.35,INTERNET,2017,5
05-2017,CALABACINES,63.32,77.14,1.22,0.35,INTERNET,2017,5
05-2017,OTR.HORTALIZAS/VERD.,132.71,365.05,2.75,0.93,INTERNET,2017,5
05-2017,BROCOLI,20.88,48.8,2.34,0.18,INTERNET,2017,5
05-2017,ALCACHOFAS,31.47,45.6,1.45,0.18,INTERNET,2017,5
05-2017,VERD./HORT. IV GAMA,83.12,331.74,3.99,0.76,INTERNET,2017,5
06-2017,TOTAL PATATAS,906.78,799.02,0.88,1.29,INTERNET,2017,6
06-2017,PATATAS FRESCAS,515.52,430.42,0.83,0.74,INTERNET,2017,6
06-2017,PATATAS CONGELADAS,31.27,46.63,1.49,0.14,INTERNET,2017,6
06-2017,PATATAS PROCESADAS,72.0,321.97,4.47,0.67,INTERNET,2017,6
06-2017,T.HORTALIZAS FRESCAS,1062.78,1945.83,1.83,2.75,INTERNET,2017,6
06-2017,TOMATES,289.57,432.81,1.49,1.45,INTERNET,2017,6
06-2017,CEBOLLAS,150.92,196.77,0.13,0.62,INTERNET,2017,6
06-2017,AJOS,12.41,71.42,5.75,0.22,INTERNET,2017,6
06-2017,COLES,3.74,4.12,0.11,0.02,INTERNET,2017,6
06-2017,PEPINOS,85.0,120.25,1.41,0.51,INTERNET,2017,6
06-2017,JUDIAS VERDES,23.98,72.72,3.03,0.18,INTERNET,2017,6
06-2017,PIMIENTOS,72.94,163.33,2.24,0.69,INTERNET,2017,6
06-2017,CHAMPIÑONES+O.SETAS,20.24,73.08,3.61,0.22,INTERNET,2017,6
06-2017,LECHUGA/ESC./ENDIVIA,77.43,247.74,0.32,0.74,INTERNET,2017,6
06-2017,ESPARRAGOS,8.3,31.93,3.85,0.11,INTERNET,2017,6
06-2017,VERDURAS DE HOJA,12.19,58.04,4.76,0.18,INTERNET,2017,6
06-2017,BERENJENAS,15.37,28.75,1.87,0.13,INTERNET,2017,6
06-2017,ZANAHORIAS,84.88,66.78,0.79,0.52,INTERNET,2017,6
06-2017,CALABACINES,56.92,56.45,0.99,0.35,INTERNET,2017,6
06-2017,OTR.HORTALIZAS/VERD.,148.91,321.64,2.16,0.96,INTERNET,2017,6
06-2017,BROCOLI,4.41,12.93,2.93,0.06,INTERNET,2017,6
06-2017,ALCACHOFAS,9.14,10.85,1.19,0.01,INTERNET,2017,6
06-2017,VERD./HORT. IV GAMA,91.14,343.87,3.77,0.78,INTERNET,2017,6
07-2017,TOTAL PATATAS,857.88,732.6,0.85,1.33,INTERNET,2017,7
07-2017,PATATAS FRESCAS,483.15,375.71,0.78,0.68,INTERNET,2017,7
07-2017,PATATAS CONGELADAS,22.19,32.14,1.45,0.14,INTERNET,2017,7
07-2017,PATATAS PROCESADAS,70.51,324.75,4.61,0.69,INTERNET,2017,7
07-2017,T.HORTALIZAS FRESCAS,725.38,1521.68,0.21,0.19,INTERNET,2017,7
07-2017,TOMATES,151.39,277.14,1.83,0.62,INTERNET,2017,7
07-2017,CEBOLLAS,146.85,153.59,1.05,0.61,INTERNET,2017,7
07-2017,AJOS,10.22,58.22,0.57,0.23,INTERNET,2017,7
07-2017,COLES,5.02,6.55,1.31,0.02,INTERNET,2017,7
07-2017,PEPINOS,18.98,20.82,0.11,0.18,INTERNET,2017,7
07-2017,JUDIAS VERDES,10.55,32.85,3.12,0.08,INTERNET,2017,7
07-2017,PIMIENTOS,79.97,168.9,2.11,0.57,INTERNET,2017,7
07-2017,CHAMPIÑONES+O.SETAS,10.6,42.02,3.96,0.13,INTERNET,2017,7
07-2017,LECHUGA/ESC./ENDIVIA,63.48,272.79,0.43,0.59,INTERNET,2017,7
07-2017,ESPARRAGOS,4.51,40.62,9.01,0.05,INTERNET,2017,7
07-2017,VERDURAS DE HOJA,13.11,46.11,3.52,0.14,INTERNET,2017,7
07-2017,BERENJENAS,13.76,24.12,1.75,0.15,INTERNET,2017,7
07-2017,ZANAHORIAS,49.59,40.61,0.82,0.27,INTERNET,2017,7
07-2017,CALABACINES,44.6,57.08,1.28,0.16,INTERNET,2017,7
07-2017,OTR.HORTALIZAS/VERD.,102.75,280.26,2.73,0.78,INTERNET,2017,7
07-2017,BROCOLI,28.05,58.48,2.08,0.23,INTERNET,2017,7
07-2017,ALCACHOFAS,15.44,40.1,0.26,0.07,INTERNET,2017,7
07-2017,VERD./HORT. IV GAMA,59.39,302.39,5.09,0.58,INTERNET,2017,7
08-2017,TOTAL PATATAS,712.45,584.17,0.82,0.97,INTERNET,2017,8
08-2017,PATATAS FRESCAS,438.61,284.13,0.65,0.46,INTERNET,2017,8
08-2017,PATATAS CONGELADAS,22.76,29.38,1.29,0.12,INTERNET,2017,8
08-2017,PATATAS PROCESADAS,50.21,270.66,5.39,0.58,INTERNET,2017,8
08-2017,T.HORTALIZAS FRESCAS,750.34,1568.96,2.09,0.21,INTERNET,2017,8
08-2017,TOMATES,196.7,325.01,1.65,0.63,INTERNET,2017,8
08-2017,CEBOLLAS,107.22,111.95,1.04,0.46,INTERNET,2017,8
08-2017,AJOS,14.94,73.52,4.92,0.21,INTERNET,2017,8
08-2017,COLES,0.0,0.0,0.0,0.0,INTERNET,2017,8
08-2017,PEPINOS,71.92,68.16,0.95,0.38,INTERNET,2017,8
08-2017,JUDIAS VERDES,7.24,20.05,2.77,0.08,INTERNET,2017,8
08-2017,PIMIENTOS,47.15,113.59,2.41,0.39,INTERNET,2017,8
08-2017,CHAMPIÑONES+O.SETAS,32.13,153.4,4.78,0.38,INTERNET,2017,8
08-2017,LECHUGA/ESC./ENDIVIA,61.32,238.19,3.88,0.53,INTERNET,2017,8
08-2017,ESPARRAGOS,3.38,30.38,8.98,0.05,INTERNET,2017,8
08-2017,VERDURAS DE HOJA,7.44,31.45,4.23,0.09,INTERNET,2017,8
08-2017,BERENJENAS,8.61,16.42,1.91,0.08,INTERNET,2017,8
08-2017,ZANAHORIAS,73.76,61.58,0.83,0.05,INTERNET,2017,8
08-2017,CALABACINES,37.41,45.72,1.22,0.29,INTERNET,2017,8
08-2017,OTR.HORTALIZAS/VERD.,81.13,279.54,3.45,0.09,INTERNET,2017,8
08-2017,BROCOLI,20.01,39.72,1.99,0.15,INTERNET,2017,8
08-2017,ALCACHOFAS,0.0,0.0,0.0,0.0,INTERNET,2017,8
08-2017,VERD./HORT. IV GAMA,82.03,365.34,4.45,0.85,INTERNET,2017,8
09-2017,TOTAL PATATAS,1111.79,891.12,0.08,1.41,INTERNET,2017,9
09-2017,PATATAS FRESCAS,588.73,427.42,0.73,0.64,INTERNET,2017,9
09-2017,PATATAS CONGELADAS,37.28,38.57,1.03,0.15,INTERNET,2017,9
09-2017,PATATAS PROCESADAS,97.16,425.13,4.38,0.87,INTERNET,2017,9
09-2017,T.HORTALIZAS FRESCAS,864.92,1819.67,0.21,2.31,INTERNET,2017,9
09-2017,TOMATES,139.64,228.37,1.64,0.08,INTERNET,2017,9
09-2017,CEBOLLAS,179.93,216.06,0.12,0.67,INTERNET,2017,9
09-2017,AJOS,10.19,58.04,0.57,0.17,INTERNET,2017,9
09-2017,COLES,13.6,21.38,1.57,0.07,INTERNET,2017,9
09-2017,PEPINOS,24.58,33.61,1.37,0.03,INTERNET,2017,9
09-2017,JUDIAS VERDES,38.13,149.14,3.91,0.34,INTERNET,2017,9
09-2017,PIMIENTOS,70.71,161.96,2.29,0.64,INTERNET,2017,9
09-2017,CHAMPIÑONES+O.SETAS,12.81,58.38,4.56,0.17,INTERNET,2017,9
09-2017,LECHUGA/ESC./ENDIVIA,73.63,243.07,0.33,0.72,INTERNET,2017,9
09-2017,ESPARRAGOS,6.55,28.68,4.38,0.08,INTERNET,2017,9
