Fecha,Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),Canal_Venta,Año,Mes
08-2016,PATATAS PROCESADAS,3442.25,17616.57,5.12,36.43,SUPERMERCADO,2016,8
08-2016,T.HORTALIZAS FRESCAS,75501.09,131151.68,1.74,80.19,SUPERMERCADO,2016,8
08-2016,TOMATES,19662.18,28920.51,1.47,0.5,SUPERMERCADO,2016,8
08-2016,CEBOLLAS,10484.34,10809.43,1.03,36.65,SUPERMERCADO,2016,8
08-2016,AJOS,642.23,3312.39,5.16,12.56,SUPERMERCADO,2016,8
08-2016,COLES,832.45,912.82,0.11,3.98,SUPERMERCADO,2016,8
08-2016,PEPINOS,4964.99,5406.97,1.09,24.78,SUPERMERCADO,2016,8
08-2016,JUDIAS VERDES,1812.73,4878.01,2.69,11.34,SUPERMERCADO,2016,8
08-2016,PIMIENTOS,6634.49,12128.47,1.83,37.65,SUPERMERCADO,2016,8
08-2016,CHAMPIÑONES+O.SETAS,1742.37,6745.99,3.87,18.16,SUPERMERCADO,2016,8
08-2016,LECHUGA/ESC./ENDIVIA,6194.29,19209.53,0.31,40.11,SUPERMERCADO,2016,8
08-2016,ESPARRAGOS,295.28,1144.41,3.88,2.47,SUPERMERCADO,2016,8
08-2016,VERDURAS DE HOJA,729.15,3069.95,4.21,1.01,SUPERMERCADO,2016,8
08-2016,BERENJENAS,1649.67,2270.95,1.38,11.61,SUPERMERCADO,2016,8
08-2016,ZANAHORIAS,6270.75,4613.57,0.74,30.58,SUPERMERCADO,2016,8
08-2016,CALABACINES,4721.27,5388.84,1.14,21.65,SUPERMERCADO,2016,8
08-2016,OTR.HORTALIZAS/VERD.,8864.89,22339.83,2.52,43.94,SUPERMERCADO,2016,8
08-2016,VERD./HORT. IV GAMA,7300.1,25795.53,3.53,40.16,SUPERMERCADO,2016,8
09-2016,TOTAL PATATAS,52174.14,44280.23,0.85,56.72,SUPERMERCADO,2016,9
09-2016,PATATAS FRESCAS,32723.62,25037.18,0.77,37.73,SUPERMERCADO,2016,9
09-2016,PATATAS CONGELADAS,2547.7,3039.35,1.19,8.09,SUPERMERCADO,2016,9
09-2016,PATATAS PROCESADAS,3380.56,16203.7,4.79,34.75,SUPERMERCADO,2016,9
09-2016,T.HORTALIZAS FRESCAS,82405.31,144722.78,1.76,83.54,SUPERMERCADO,2016,9
09-2016,TOMATES,19242.57,28140.62,1.46,52.43,SUPERMERCADO,2016,9
09-2016,CEBOLLAS,10892.8,10942.3,0.01,36.56,SUPERMERCADO,2016,9
09-2016,AJOS,730.23,3824.97,5.24,13.89,SUPERMERCADO,2016,9
09-2016,COLES,1265.02,1364.46,1.08,6.11,SUPERMERCADO,2016,9
09-2016,PEPINOS,4036.0,4652.37,1.15,20.94,SUPERMERCADO,2016,9
09-2016,JUDIAS VERDES,1955.43,6379.38,3.26,13.36,SUPERMERCADO,2016,9
09-2016,PIMIENTOS,5683.69,10633.66,1.87,35.78,SUPERMERCADO,2016,9
09-2016,CHAMPIÑONES+O.SETAS,2286.41,8409.57,3.68,21.37,SUPERMERCADO,2016,9
09-2016,LECHUGA/ESC./ENDIVIA,6436.53,20643.05,3.21,4.31,SUPERMERCADO,2016,9
09-2016,ESPARRAGOS,399.04,1986.12,4.98,3.33,SUPERMERCADO,2016,9
09-2016,VERDURAS DE HOJA,986.33,3709.01,3.76,1.11,SUPERMERCADO,2016,9
09-2016,BERENJENAS,1744.74,2481.22,1.42,1.24,SUPERMERCADO,2016,9
09-2016,ZANAHORIAS,7488.1,5337.41,0.71,34.82,SUPERMERCADO,2016,9
09-2016,CALABACINES,6527.27,6704.39,1.03,25.53,SUPERMERCADO,2016,9
09-2016,OTR.HORTALIZAS/VERD.,12731.14,29514.26,2.32,49.52,SUPERMERCADO,2016,9
09-2016,VERD./HORT. IV GAMA,8435.38,29891.2,3.54,43.59,SUPERMERCADO,2016,9
10-2016,TOTAL PATATAS,56484.89,47991.42,0.85,58.51,SUPERMERCADO,2016,10
10-2016,PATATAS FRESCAS,34873.84,27008.91,0.77,38.27,SUPERMERCADO,2016,10
10-2016,PATATAS CONGELADAS,2693.71,3081.76,1.14,8.33,SUPERMERCADO,2016,10
10-2016,PATATAS PROCESADAS,3783.47,17900.75,4.73,37.02,SUPERMERCADO,2016,10
10-2016,T.HORTALIZAS FRESCAS,89513.04,158962.73,1.78,85.51,SUPERMERCADO,2016,10
10-2016,TOMATES,18194.06,27038.92,1.49,51.45,SUPERMERCADO,2016,10
10-2016,CEBOLLAS,11244.45,11179.48,0.99,3.72,SUPERMERCADO,2016,10
10-2016,AJOS,916.77,4902.36,5.35,14.83,SUPERMERCADO,2016,10
10-2016,COLES,2128.98,2176.59,1.02,8.93,SUPERMERCADO,2016,10
10-2016,PEPINOS,3007.05,3836.93,1.28,16.05,SUPERMERCADO,2016,10
10-2016,JUDIAS VERDES,2588.93,7494.03,2.89,16.12,SUPERMERCADO,2016,10
10-2016,PIMIENTOS,6065.21,10614.71,1.75,35.74,SUPERMERCADO,2016,10
10-2016,CHAMPIÑONES+O.SETAS,2835.7,11027.27,3.89,24.66,SUPERMERCADO,2016,10
10-2016,LECHUGA/ESC./ENDIVIA,6277.41,20661.13,3.29,40.96,SUPERMERCADO,2016,10
10-2016,ESPARRAGOS,523.58,2309.69,4.41,4.47,SUPERMERCADO,2016,10
10-2016,VERDURAS DE HOJA,1266.09,4359.18,3.44,12.66,SUPERMERCADO,2016,10
10-2016,BERENJENAS,2348.24,3366.71,1.43,13.94,SUPERMERCADO,2016,10
10-2016,ZANAHORIAS,7861.91,5640.71,0.72,35.13,SUPERMERCADO,2016,10
10-2016,CALABACINES,6618.13,7360.77,1.11,26.76,SUPERMERCADO,2016,10
10-2016,OTR.HORTALIZAS/VERD.,17636.52,36994.24,0.21,5.62,SUPERMERCADO,2016,10
10-2016,VERD./HORT. IV GAMA,8939.97,32423.44,3.63,45.14,SUPERMERCADO,2016,10
11-2016,TOTAL PATATAS,53449.79,46230.54,0.86,57.29,SUPERMERCADO,2016,11
11-2016,PATATAS FRESCAS,32921.53,25294.83,0.77,3.78,SUPERMERCADO,2016,11
11-2016,PATATAS CONGELADAS,2759.49,3251.28,1.18,8.52,SUPERMERCADO,2016,11
11-2016,PATATAS PROCESADAS,3553.75,17684.44,4.98,3.55,SUPERMERCADO,2016,11
11-2016,T.HORTALIZAS FRESCAS,85914.49,153079.31,1.78,8.57,SUPERMERCADO,2016,11
11-2016,TOMATES,17104.22,24376.49,1.43,52.26,SUPERMERCADO,2016,11
11-2016,CEBOLLAS,11104.45,11162.41,1.01,38.46,SUPERMERCADO,2016,11
11-2016,AJOS,920.97,4605.52,0.05,16.44,SUPERMERCADO,2016,11
11-2016,COLES,2579.16,2656.82,1.03,1.07,SUPERMERCADO,2016,11
11-2016,PEPINOS,2223.55,3009.09,1.35,13.43,SUPERMERCADO,2016,11
11-2016,JUDIAS VERDES,2675.23,7180.88,2.68,16.63,SUPERMERCADO,2016,11
11-2016,PIMIENTOS,6373.09,10864.25,0.17,34.96,SUPERMERCADO,2016,11
11-2016,CHAMPIÑONES+O.SETAS,2747.74,11266.15,0.41,24.93,SUPERMERCADO,2016,11
11-2016,LECHUGA/ESC./ENDIVIA,5811.71,18553.82,3.19,38.62,SUPERMERCADO,2016,11
11-2016,ESPARRAGOS,370.19,1913.24,5.17,3.38,SUPERMERCADO,2016,11
11-2016,VERDURAS DE HOJA,1329.86,4329.92,3.26,12.79,SUPERMERCADO,2016,11
11-2016,BERENJENAS,1916.59,2863.82,1.49,12.59,SUPERMERCADO,2016,11
11-2016,ZANAHORIAS,7106.37,4998.21,0.07,33.95,SUPERMERCADO,2016,11
11-2016,CALABACINES,5978.6,8572.29,1.43,27.48,SUPERMERCADO,2016,11
11-2016,OTR.HORTALIZAS/VERD.,17672.77,36726.41,2.08,57.21,SUPERMERCADO,2016,11
11-2016,VERD./HORT. IV GAMA,8369.31,29940.0,3.58,43.55,SUPERMERCADO,2016,11
12-2016,TOTAL PATATAS,58212.11,52252.06,0.09,6.06,SUPERMERCADO,2016,12
12-2016,PATATAS FRESCAS,34906.94,28102.21,0.81,39.14,SUPERMERCADO,2016,12
12-2016,PATATAS CONGELADAS,3032.47,3433.14,1.13,0.86,SUPERMERCADO,2016,12
12-2016,PATATAS PROCESADAS,4054.54,20716.71,5.11,38.93,SUPERMERCADO,2016,12
12-2016,T.HORTALIZAS FRESCAS,83196.14,158280.65,0.19,83.95,SUPERMERCADO,2016,12
12-2016,TOMATES,16472.4,26824.4,1.63,52.26,SUPERMERCADO,2016,12
12-2016,CEBOLLAS,12251.33,12568.8,1.03,39.54,SUPERMERCADO,2016,12
12-2016,AJOS,1073.48,5545.25,5.17,16.97,SUPERMERCADO,2016,12
12-2016,COLES,2267.05,2348.76,1.04,9.89,SUPERMERCADO,2016,12
12-2016,PEPINOS,1782.2,2734.88,1.53,10.89,SUPERMERCADO,2016,12
12-2016,JUDIAS VERDES,2811.76,6654.63,2.37,16.17,SUPERMERCADO,2016,12
12-2016,PIMIENTOS,6241.95,11670.35,1.87,35.22,SUPERMERCADO,2016,12
12-2016,CHAMPIÑONES+O.SETAS,2900.24,12889.15,4.44,25.72,SUPERMERCADO,2016,12
12-2016,LECHUGA/ESC./ENDIVIA,6213.98,19300.04,3.11,40.29,SUPERMERCADO,2016,12
12-2016,ESPARRAGOS,355.77,1962.3,5.52,4.03,SUPERMERCADO,2016,12
12-2016,VERDURAS DE HOJA,1093.86,3779.32,3.46,11.59,SUPERMERCADO,2016,12
12-2016,BERENJENAS,1080.66,2495.9,2.31,7.95,SUPERMERCADO,2016,12
12-2016,ZANAHORIAS,7012.1,4981.08,0.71,33.22,SUPERMERCADO,2016,12
12-2016,CALABACINES,4467.94,8661.24,1.94,21.66,SUPERMERCADO,2016,12
12-2016,OTR.HORTALIZAS/VERD.,17171.42,35864.55,2.09,55.22,SUPERMERCADO,2016,12
12-2016,VERD./HORT. IV GAMA,8033.46,28770.83,3.58,43.57,SUPERMERCADO,2016,12
01-2017,TOTAL PATATAS,56289.35,47723.57,0.85,59.25,SUPERMERCADO,2017,1
01-2017,PATATAS FRESCAS,34951.43,26487.46,0.76,39.05,SUPERMERCADO,2017,1
01-2017,PATATAS CONGELADAS,3125.88,3581.01,1.15,0.96,SUPERMERCADO,2017,1
01-2017,PATATAS PROCESADAS,3642.41,17655.1,4.85,36.17,SUPERMERCADO,2017,1
01-2017,T.HORTALIZAS FRESCAS,90016.5,178235.93,1.98,86.19,SUPERMERCADO,2017,1
01-2017,TOMATES,17776.86,30571.74,1.72,54.54,SUPERMERCADO,2017,1
01-2017,CEBOLLAS,12423.87,12134.17,0.98,41.84,SUPERMERCADO,2017,1
01-2017,AJOS,980.15,5127.35,5.23,17.28,SUPERMERCADO,2017,1
01-2017,COLES,2780.32,3094.73,1.11,12.61,SUPERMERCADO,2017,1
01-2017,PEPINOS,1924.4,3197.93,1.66,12.44,SUPERMERCADO,2017,1
01-2017,JUDIAS VERDES,2780.38,7929.76,2.85,16.83,SUPERMERCADO,2017,1
01-2017,PIMIENTOS,7091.2,14053.42,1.98,39.72,SUPERMERCADO,2017,1
01-2017,CHAMPIÑONES+O.SETAS,2879.61,10981.56,3.81,26.25,SUPERMERCADO,2017,1
01-2017,LECHUGA/ESC./ENDIVIA,6172.52,20535.66,3.33,41.26,SUPERMERCADO,2017,1
01-2017,ESPARRAGOS,549.55,2053.42,3.74,0.34,SUPERMERCADO,2017,1
01-2017,VERDURAS DE HOJA,1191.56,3734.94,3.13,11.76,SUPERMERCADO,2017,1
01-2017,BERENJENAS,1608.62,4098.79,2.55,12.22,SUPERMERCADO,2017,1
01-2017,ZANAHORIAS,7889.91,5759.21,0.73,36.47,SUPERMERCADO,2017,1
01-2017,CALABACINES,4679.7,12529.89,2.68,23.22,SUPERMERCADO,2017,1
01-2017,OTR.HORTALIZAS/VERD.,19287.84,42433.36,0.22,5.88,SUPERMERCADO,2017,1
01-2017,BROCOLI,2618.25,4440.12,0.17,14.06,SUPERMERCADO,2017,1
01-2017,ALCACHOFAS,1811.22,4058.49,2.24,9.63,SUPERMERCADO,2017,1
01-2017,VERD./HORT. IV GAMA,8946.11,31574.05,3.53,46.03,SUPERMERCADO,2017,1
02-2017,TOTAL PATATAS,54744.62,46595.15,0.85,5.94,SUPERMERCADO,2017,2
02-2017,PATATAS FRESCAS,34658.59,26026.09,0.75,3.84,SUPERMERCADO,2017,2
02-2017,PATATAS CONGELADAS,2853.52,3364.93,1.18,9.15,SUPERMERCADO,2017,2
02-2017,PATATAS PROCESADAS,3446.5,17204.13,4.99,3.65,SUPERMERCADO,2017,2
02-2017,T.HORTALIZAS FRESCAS,86695.37,172530.36,1.99,86.94,SUPERMERCADO,2017,2
02-2017,TOMATES,16978.66,30385.53,1.79,54.61,SUPERMERCADO,2017,2
02-2017,CEBOLLAS,12334.68,11991.67,0.97,4.02,SUPERMERCADO,2017,2
02-2017,AJOS,968.94,4926.07,5.08,17.36,SUPERMERCADO,2017,2
02-2017,COLES,2528.05,2882.19,1.14,10.93,SUPERMERCADO,2017,2
02-2017,PEPINOS,1695.45,3168.14,1.87,11.07,SUPERMERCADO,2017,2
02-2017,JUDIAS VERDES,2467.87,7373.76,2.99,15.34,SUPERMERCADO,2017,2
02-2017,PIMIENTOS,6224.34,14241.39,2.29,37.28,SUPERMERCADO,2017,2
02-2017,CHAMPIÑONES+O.SETAS,2599.98,10433.55,4.01,24.78,SUPERMERCADO,2017,2
02-2017,LECHUGA/ESC./ENDIVIA,6132.28,21095.9,3.44,41.42,SUPERMERCADO,2017,2
02-2017,ESPARRAGOS,332.04,1806.47,5.44,0.32,SUPERMERCADO,2017,2
02-2017,VERDURAS DE HOJA,1380.11,4560.14,0.33,13.46,SUPERMERCADO,2017,2
02-2017,BERENJENAS,1628.97,2935.77,0.18,12.32,SUPERMERCADO,2017,2
02-2017,ZANAHORIAS,6994.66,4988.05,0.71,32.65,SUPERMERCADO,2017,2
02-2017,CALABACINES,5620.54,10853.17,1.93,26.48,SUPERMERCADO,2017,2
02-2017,OTR.HORTALIZAS/VERD.,18808.8,40888.56,2.17,58.01,SUPERMERCADO,2017,2
02-2017,BROCOLI,2224.6,3887.72,1.75,13.35,SUPERMERCADO,2017,2
02-2017,ALCACHOFAS,2278.7,4903.95,2.15,10.46,SUPERMERCADO,2017,2
02-2017,VERD./HORT. IV GAMA,9084.12,32662.61,0.36,47.12,SUPERMERCADO,2017,2
03-2017,TOTAL PATATAS,59322.98,50826.81,0.86,61.56,SUPERMERCADO,2017,3
03-2017,PATATAS FRESCAS,36709.5,27401.34,0.75,38.59,SUPERMERCADO,2017,3
03-2017,PATATAS CONGELADAS,3312.94,3825.18,1.15,9.42,SUPERMERCADO,2017,3
03-2017,PATATAS PROCESADAS,3860.11,19600.29,5.08,39.66,SUPERMERCADO,2017,3
03-2017,T.HORTALIZAS FRESCAS,101856.44,188310.79,1.85,88.57,SUPERMERCADO,2017,3
03-2017,TOMATES,19961.76,32089.53,1.61,56.89,SUPERMERCADO,2017,3
03-2017,CEBOLLAS,13586.89,14001.91,1.03,43.61,SUPERMERCADO,2017,3
03-2017,AJOS,1127.97,5727.19,5.08,17.42,SUPERMERCADO,2017,3
03-2017,COLES,2182.03,2368.1,1.09,9.87,SUPERMERCADO,2017,3
03-2017,PEPINOS,2227.03,4220.24,0.19,1.34,SUPERMERCADO,2017,3
03-2017,JUDIAS VERDES,3148.73,7948.17,2.52,16.58,SUPERMERCADO,2017,3
03-2017,PIMIENTOS,7363.65,16793.23,2.28,39.31,SUPERMERCADO,2017,3
03-2017,CHAMPIÑONES+O.SETAS,2881.76,11582.31,4.02,26.59,SUPERMERCADO,2017,3
03-2017,LECHUGA/ESC./ENDIVIA,7234.73,23429.19,3.24,44.77,SUPERMERCADO,2017,3
03-2017,ESPARRAGOS,860.73,2870.16,3.33,5.68,SUPERMERCADO,2017,3
03-2017,VERDURAS DE HOJA,1583.17,4886.85,3.09,14.24,SUPERMERCADO,2017,3
03-2017,BERENJENAS,1911.53,2666.54,1.39,13.64,SUPERMERCADO,2017,3
03-2017,ZANAHORIAS,7864.24,5769.35,0.73,3.42,SUPERMERCADO,2017,3
03-2017,CALABACINES,7783.37,10186.89,1.31,31.37,SUPERMERCADO,2017,3
03-2017,OTR.HORTALIZAS/VERD.,22138.85,43771.13,1.98,61.76,SUPERMERCADO,2017,3
03-2017,BROCOLI,2734.62,4393.49,1.61,14.57,SUPERMERCADO,2017,3
03-2017,ALCACHOFAS,4701.78,6619.76,1.41,1.63,SUPERMERCADO,2017,3
03-2017,VERD./HORT. IV GAMA,10225.84,35115.41,3.43,48.39,SUPERMERCADO,2017,3
04-2017,TOTAL PATATAS,56600.74,48776.86,0.86,59.07,SUPERMERCADO,2017,4
04-2017,PATATAS FRESCAS,34986.95,26339.14,0.75,38.84,SUPERMERCADO,2017,4
04-2017,PATATAS CONGELADAS,2874.53,3298.36,1.15,8.52,SUPERMERCADO,2017,4
04-2017,PATATAS PROCESADAS,3747.85,19139.35,5.11,37.67,SUPERMERCADO,2017,4
04-2017,T.HORTALIZAS FRESCAS,92894.07,174722.51,1.88,87.08,SUPERMERCADO,2017,4
04-2017,TOMATES,18468.88,33786.38,1.83,55.69,SUPERMERCADO,2017,4
04-2017,CEBOLLAS,11799.92,12203.3,1.03,41.71,SUPERMERCADO,2017,4
04-2017,AJOS,937.03,4908.94,5.24,16.99,SUPERMERCADO,2017,4
04-2017,COLES,1786.54,1807.18,1.01,8.34,SUPERMERCADO,2017,4
04-2017,PEPINOS,2918.98,4236.02,1.45,15.81,SUPERMERCADO,2017,4
04-2017,JUDIAS VERDES,2673.57,6973.98,2.61,1.55,SUPERMERCADO,2017,4
04-2017,PIMIENTOS,6987.59,14899.49,2.13,3.91,SUPERMERCADO,2017,4
04-2017,CHAMPIÑONES+O.SETAS,2646.37,10936.9,4.13,2.55,SUPERMERCADO,2017,4
04-2017,LECHUGA/ESC./ENDIVIA,6548.2,21010.57,3.21,42.62,SUPERMERCADO,2017,4
04-2017,ESPARRAGOS,1850.41,6225.38,3.36,11.51,SUPERMERCADO,2017,4
04-2017,VERDURAS DE HOJA,1307.61,4611.49,3.53,1.36,SUPERMERCADO,2017,4
04-2017,BERENJENAS,2203.53,2902.62,1.32,14.43,SUPERMERCADO,2017,4
04-2017,ZANAHORIAS,7016.31,5091.85,0.73,32.31,SUPERMERCADO,2017,4
04-2017,CALABACINES,7965.55,8424.87,1.06,33.07,SUPERMERCADO,2017,4
04-2017,OTR.HORTALIZAS/VERD.,17783.59,36703.54,2.06,58.24,SUPERMERCADO,2017,4
04-2017,BROCOLI,2181.74,3822.73,1.75,12.58,SUPERMERCADO,2017,4
04-2017,ALCACHOFAS,3511.93,4277.65,1.22,15.09,SUPERMERCADO,2017,4
04-2017,VERD./HORT. IV GAMA,9552.36,32525.61,0.34,47.13,SUPERMERCADO,2017,4
05-2017,TOTAL PATATAS,54864.36,48225.43,0.88,58.03,SUPERMERCADO,2017,5
05-2017,PATATAS FRESCAS,33556.43,26285.51,0.78,35.95,SUPERMERCADO,2017,5
05-2017,PATATAS CONGELADAS,2938.77,3467.47,1.18,9.09,SUPERMERCADO,2017,5
05-2017,PATATAS PROCESADAS,3673.83,18472.45,5.03,36.77,SUPERMERCADO,2017,5
05-2017,T.HORTALIZAS FRESCAS,95275.69,169633.32,1.78,87.67,SUPERMERCADO,2017,5
05-2017,TOMATES,22024.21,33826.15,1.54,60.48,SUPERMERCADO,2017,5
05-2017,CEBOLLAS,12445.55,12859.62,1.03,41.56,SUPERMERCADO,2017,5
05-2017,AJOS,919.38,4838.96,5.26,16.48,SUPERMERCADO,2017,5
05-2017,COLES,1541.41,1658.25,1.08,6.58,SUPERMERCADO,2017,5
05-2017,PEPINOS,4287.07,5291.91,1.23,21.71,SUPERMERCADO,2017,5
05-2017,JUDIAS VERDES,2860.42,6982.07,2.44,15.74,SUPERMERCADO,2017,5
05-2017,PIMIENTOS,7188.4,13730.29,1.91,40.25,SUPERMERCADO,2017,5
05-2017,CHAMPIÑONES+O.SETAS,2300.3,9675.93,4.21,2.28,SUPERMERCADO,2017,5
05-2017,LECHUGA/ESC./ENDIVIA,6815.06,21697.09,3.18,44.49,SUPERMERCADO,2017,5
05-2017,ESPARRAGOS,1482.47,4737.79,0.32,9.48,SUPERMERCADO,2017,5
05-2017,VERDURAS DE HOJA,1175.91,4068.84,3.46,12.42,SUPERMERCADO,2017,5
05-2017,BERENJENAS,1827.27,2417.55,1.32,12.52,SUPERMERCADO,2017,5
05-2017,ZANAHORIAS,7481.45,5393.41,0.72,33.39,SUPERMERCADO,2017,5
05-2017,CALABACINES,7196.95,7425.88,1.03,0.29,SUPERMERCADO,2017,5
05-2017,OTR.HORTALIZAS/VERD.,15729.82,35029.57,2.23,5.64,SUPERMERCADO,2017,5
05-2017,BROCOLI,2328.47,3993.34,1.72,12.87,SUPERMERCADO,2017,5
05-2017,ALCACHOFAS,2105.73,2920.65,1.39,9.78,SUPERMERCADO,2017,5
05-2017,VERD./HORT. IV GAMA,9523.41,33220.69,3.49,46.39,SUPERMERCADO,2017,5
06-2017,TOTAL PATATAS,50146.12,44008.01,0.88,5.69,SUPERMERCADO,2017,6
06-2017,PATATAS FRESCAS,30206.81,22921.72,0.76,34.96,SUPERMERCADO,2017,6
06-2017,PATATAS CONGELADAS,2508.88,2937.76,1.17,7.62,SUPERMERCADO,2017,6
06-2017,PATATAS PROCESADAS,3486.09,18148.53,5.21,36.64,SUPERMERCADO,2017,6
06-2017,T.HORTALIZAS FRESCAS,95511.51,165385.67,1.73,86.22,SUPERMERCADO,2017,6
06-2017,TOMATES,28211.53,38942.7,1.38,61.69,SUPERMERCADO,2017,6
06-2017,CEBOLLAS,11190.56,12150.57,1.09,38.79,SUPERMERCADO,2017,6
06-2017,AJOS,976.52,5129.4,5.25,15.67,SUPERMERCADO,2017,6
06-2017,COLES,1309.66,1380.65,1.05,5.58,SUPERMERCADO,2017,6
06-2017,PEPINOS,5483.4,6639.06,1.21,27.09,SUPERMERCADO,2017,6
06-2017,JUDIAS VERDES,2561.72,6354.72,2.48,15.48,SUPERMERCADO,2017,6
06-2017,PIMIENTOS,7779.74,14640.89,1.88,41.17,SUPERMERCADO,2017,6
06-2017,CHAMPIÑONES+O.SETAS,2483.79,8577.86,3.45,21.58,SUPERMERCADO,2017,6
06-2017,LECHUGA/ESC./ENDIVIA,6839.34,21446.14,3.14,42.56,SUPERMERCADO,2017,6
06-2017,ESPARRAGOS,812.17,2589.0,3.19,5.56,SUPERMERCADO,2017,6
06-2017,VERDURAS DE HOJA,1088.97,3782.81,3.47,11.31,SUPERMERCADO,2017,6
06-2017,BERENJENAS,1752.51,2443.57,1.39,12.64,SUPERMERCADO,2017,6
06-2017,ZANAHORIAS,7073.38,5085.28,0.72,31.43,SUPERMERCADO,2017,6
06-2017,CALABACINES,5539.0,6033.08,1.09,0.25,SUPERMERCADO,2017,6
06-2017,OTR.HORTALIZAS/VERD.,12409.22,30189.95,2.43,51.09,SUPERMERCADO,2017,6
06-2017,BROCOLI,2113.67,3544.32,1.68,12.23,SUPERMERCADO,2017,6
06-2017,ALCACHOFAS,679.77,1118.9,1.65,4.22,SUPERMERCADO,2017,6
06-2017,VERD./HORT. IV GAMA,8723.38,30954.89,3.55,44.96,SUPERMERCADO,2017,6
07-2017,TOTAL PATATAS,53907.27,45467.68,0.84,58.32,SUPERMERCADO,2017,7
07-2017,PATATAS FRESCAS,32482.71,22928.16,0.71,36.44,SUPERMERCADO,2017,7
07-2017,PATATAS CONGELADAS,2505.22,2925.93,1.17,7.93,SUPERMERCADO,2017,7
07-2017,PATATAS PROCESADAS,3783.87,19613.6,5.18,39.16,SUPERMERCADO,2017,7
07-2017,T.HORTALIZAS FRESCAS,85723.6,149925.22,1.75,84.71,SUPERMERCADO,2017,7
07-2017,TOMATES,23825.92,32387.62,1.36,55.13,SUPERMERCADO,2017,7
07-2017,CEBOLLAS,11181.09,11806.37,1.06,38.91,SUPERMERCADO,2017,7
07-2017,AJOS,745.56,3779.81,5.07,14.21,SUPERMERCADO,2017,7
07-2017,COLES,1165.91,1132.14,0.97,4.58,SUPERMERCADO,2017,7
07-2017,PEPINOS,5663.39,6130.84,1.08,26.47,SUPERMERCADO,2017,7
07-2017,JUDIAS VERDES,2068.01,5750.48,2.78,12.91,SUPERMERCADO,2017,7
07-2017,PIMIENTOS,6857.33,13665.69,1.99,41.15,SUPERMERCADO,2017,7
07-2017,CHAMPIÑONES+O.SETAS,1845.73,7790.27,4.22,20.05,SUPERMERCADO,2017,7
07-2017,LECHUGA/ESC./ENDIVIA,6448.97,21273.71,0.33,43.17,SUPERMERCADO,2017,7
07-2017,ESPARRAGOS,364.8,1498.63,4.11,3.24,SUPERMERCADO,2017,7
07-2017,VERDURAS DE HOJA,997.14,3784.28,0.38,1.11,SUPERMERCADO,2017,7
07-2017,BERENJENAS,1690.4,2592.51,1.53,12.67,SUPERMERCADO,2017,7
07-2017,ZANAHORIAS,6687.05,4755.77,0.71,32.53,SUPERMERCADO,2017,7
07-2017,CALABACINES,5283.8,5646.45,1.07,23.76,SUPERMERCADO,2017,7
07-2017,OTR.HORTALIZAS/VERD.,10898.51,27930.64,2.56,49.05,SUPERMERCADO,2017,7
07-2017,BROCOLI,1786.81,3155.65,1.77,9.48,SUPERMERCADO,2017,7
07-2017,ALCACHOFAS,192.75,459.12,2.38,1.56,SUPERMERCADO,2017,7
07-2017,VERD./HORT. IV GAMA,7748.43,30140.54,3.89,44.53,SUPERMERCADO,2017,7
08-2017,TOTAL PATATAS,51664.97,43641.59,0.84,57.79,SUPERMERCADO,2017,8
08-2017,PATATAS FRESCAS,30579.08,21143.91,0.69,37.26,SUPERMERCADO,2017,8
08-2017,PATATAS CONGELADAS,2531.3,3070.52,1.21,7.95,SUPERMERCADO,2017,8
08-2017,PATATAS PROCESADAS,3710.92,19427.16,5.24,38.04,SUPERMERCADO,2017,8
08-2017,T.HORTALIZAS FRESCAS,78993.89,140193.29,1.77,80.59,SUPERMERCADO,2017,8
08-2017,TOMATES,21477.56,29704.42,1.38,51.64,SUPERMERCADO,2017,8
08-2017,CEBOLLAS,10725.74,11688.77,1.09,0.39,SUPERMERCADO,2017,8
08-2017,AJOS,690.31,3460.89,5.01,13.26,SUPERMERCADO,2017,8
08-2017,COLES,984.57,1079.06,0.11,4.38,SUPERMERCADO,2017,8
08-2017,PEPINOS,4377.33,4833.89,0.11,2.39,SUPERMERCADO,2017,8
08-2017,JUDIAS VERDES,1937.67,5128.9,2.65,11.79,SUPERMERCADO,2017,8
08-2017,PIMIENTOS,6021.53,12055.34,0.02,35.59,SUPERMERCADO,2017,8
08-2017,CHAMPIÑONES+O.SETAS,2058.69,8252.6,4.01,19.79,SUPERMERCADO,2017,8
08-2017,LECHUGA/ESC./ENDIVIA,6107.33,19411.42,3.18,41.03,SUPERMERCADO,2017,8
08-2017,ESPARRAGOS,300.37,1796.08,5.98,2.89,SUPERMERCADO,2017,8
08-2017,VERDURAS DE HOJA,952.65,3698.16,3.88,11.17,SUPERMERCADO,2017,8
08-2017,BERENJENAS,1807.43,2618.86,1.45,11.88,SUPERMERCADO,2017,8
08-2017,ZANAHORIAS,6484.95,4803.1,0.74,31.31,SUPERMERCADO,2017,8
08-2017,CALABACINES,4586.95,5213.99,1.14,21.97,SUPERMERCADO,2017,8
08-2017,OTR.HORTALIZAS/VERD.,10480.82,26447.83,2.52,47.56,SUPERMERCADO,2017,8
08-2017,BROCOLI,1539.32,2500.34,1.62,9.35,SUPERMERCADO,2017,8
08-2017,ALCACHOFAS,171.46,427.98,0.25,1.41,SUPERMERCADO,2017,8
