Fecha,Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),Canal_Venta,Año,Mes
03-2014,LIMONES,662.85,926.32,0.14,3.59,HIPERMERCADOS,2014,3
03-2014,PLATANOS,5817.07,6897.25,1.19,16.61,HIPERMERCADOS,2014,3
03-2014,MANZANAS,4885.46,6636.15,1.36,13.23,HIPERMERCADOS,2014,3
03-2014,PERAS,2054.38,2692.43,1.31,7.79,HIPERMERCADOS,2014,3
03-2014,MELOCOTONES,48.14,80.9,1.68,0.03,HIPERMERCADOS,2014,3
03-2014,ALBARICOQUES,0.0,0.0,0.0,0.0,HIPERMERCADOS,2014,3
03-2014,FRESAS/FRESON,2930.86,6866.77,2.34,11.28,HIPERMERCADOS,2014,3
03-2014,MELON,274.62,526.79,1.92,0.41,HIPERMERCADOS,2014,3
03-2014,SANDIA,82.55,132.54,1.61,0.07,HIPERMERCADOS,2014,3
03-2014,CIRUELAS,159.13,547.15,3.44,1.03,HIPERMERCADOS,2014,3
03-2014,CEREZAS,43.57,55.98,1.28,0.23,HIPERMERCADOS,2014,3
03-2014,UVAS,90.59,282.48,3.12,0.48,HIPERMERCADOS,2014,3
03-2014,KIWI,1136.8,2460.52,2.16,5.46,HIPERMERCADOS,2014,3
03-2014,AGUACATE,386.52,972.07,2.51,0.22,HIPERMERCADOS,2014,3
03-2014,PIÑA,873.85,1202.53,1.38,2.47,HIPERMERCADOS,2014,3
03-2014,OTRAS FRUTAS FRESCAS,772.59,2041.32,2.64,3.09,HIPERMERCADOS,2014,3
03-2014,FRUTAS IV GAMA,395.38,619.68,1.57,1.25,HIPERMERCADOS,2014,3
03-2014,FRUTAS ECOLOGICAS,1120.11,1643.99,1.47,2.55,HIPERMERCADOS,2014,3
04-2014,T.FRUTAS FRESCAS,29382.96,40004.17,1.36,2.93,HIPERMERCADOS,2014,4
04-2014,NARANJAS,7918.29,6125.71,0.77,8.12,HIPERMERCADOS,2014,4
04-2014,MANDARINAS,1444.17,2357.69,1.63,4.66,HIPERMERCADOS,2014,4
04-2014,LIMONES,658.94,893.46,1.36,4.22,HIPERMERCADOS,2014,4
04-2014,PLATANOS,6347.82,7763.95,1.22,18.02,HIPERMERCADOS,2014,4
04-2014,MANZANAS,4206.06,5804.69,1.38,12.33,HIPERMERCADOS,2014,4
04-2014,PERAS,2075.57,3012.9,1.45,8.33,HIPERMERCADOS,2014,4
04-2014,MELOCOTONES,10.52,23.47,2.23,0.05,HIPERMERCADOS,2014,4
04-2014,ALBARICOQUES,3.24,12.21,3.77,0.04,HIPERMERCADOS,2014,4
04-2014,FRESAS/FRESON,2638.63,5236.63,1.98,11.17,HIPERMERCADOS,2014,4
04-2014,MELON,319.16,640.98,2.01,0.97,HIPERMERCADOS,2014,4
04-2014,SANDIA,386.63,529.53,1.37,0.65,HIPERMERCADOS,2014,4
04-2014,CIRUELAS,62.14,183.41,2.95,0.55,HIPERMERCADOS,2014,4
04-2014,CEREZAS,30.81,54.71,1.78,0.17,HIPERMERCADOS,2014,4
04-2014,UVAS,129.74,452.33,3.49,0.64,HIPERMERCADOS,2014,4
04-2014,KIWI,1212.88,2802.75,2.31,5.49,HIPERMERCADOS,2014,4
04-2014,AGUACATE,438.29,1216.72,2.78,2.45,HIPERMERCADOS,2014,4
04-2014,PIÑA,843.42,1032.15,1.22,2.11,HIPERMERCADOS,2014,4
04-2014,OTRAS FRUTAS FRESCAS,656.64,1860.89,2.83,3.64,HIPERMERCADOS,2014,4
04-2014,FRUTAS IV GAMA,475.2,731.99,1.54,0.17,HIPERMERCADOS,2014,4
04-2014,FRUTAS ECOLOGICAS,920.14,1186.21,1.29,0.21,HIPERMERCADOS,2014,4
05-2014,T.FRUTAS FRESCAS,32833.29,44636.53,1.36,28.55,HIPERMERCADOS,2014,5
05-2014,NARANJAS,6659.65,5396.71,0.81,7.96,HIPERMERCADOS,2014,5
05-2014,MANDARINAS,1053.65,1655.17,1.57,3.09,HIPERMERCADOS,2014,5
05-2014,LIMONES,658.28,986.46,0.15,4.03,HIPERMERCADOS,2014,5
05-2014,PLATANOS,5946.16,7099.27,1.19,16.28,HIPERMERCADOS,2014,5
05-2014,MANZANAS,3937.67,5667.42,1.44,11.32,HIPERMERCADOS,2014,5
05-2014,PERAS,1770.84,2658.14,0.15,7.71,HIPERMERCADOS,2014,5
05-2014,MELOCOTONES,405.06,757.45,1.87,2.32,HIPERMERCADOS,2014,5
05-2014,ALBARICOQUES,396.35,1052.83,2.66,2.82,HIPERMERCADOS,2014,5
05-2014,FRESAS/FRESON,1580.36,2822.77,1.79,7.55,HIPERMERCADOS,2014,5
05-2014,MELON,1606.28,2239.84,1.39,3.93,HIPERMERCADOS,2014,5
05-2014,SANDIA,3884.78,3327.5,0.86,0.52,HIPERMERCADOS,2014,5
05-2014,CIRUELAS,101.57,275.92,2.72,0.64,HIPERMERCADOS,2014,5
05-2014,CEREZAS,517.6,1834.61,3.54,3.96,HIPERMERCADOS,2014,5
05-2014,UVAS,198.95,539.16,2.71,0.09,HIPERMERCADOS,2014,5
05-2014,KIWI,977.24,2332.09,2.39,5.01,HIPERMERCADOS,2014,5
05-2014,AGUACATE,424.56,1089.63,2.57,2.82,HIPERMERCADOS,2014,5
05-2014,PIÑA,1118.44,1476.03,1.32,2.44,HIPERMERCADOS,2014,5
05-2014,OTRAS FRUTAS FRESCAS,1595.84,3425.53,2.15,6.47,HIPERMERCADOS,2014,5
05-2014,FRUTAS IV GAMA,775.47,1125.8,1.45,1.88,HIPERMERCADOS,2014,5
05-2014,FRUTAS ECOLOGICAS,733.49,1105.0,1.51,2.45,HIPERMERCADOS,2014,5
06-2014,T.FRUTAS FRESCAS,35394.51,45693.52,1.29,27.17,HIPERMERCADOS,2014,6
06-2014,NARANJAS,4167.79,3624.23,0.87,5.13,HIPERMERCADOS,2014,6
06-2014,MANDARINAS,288.84,450.8,1.56,1.24,HIPERMERCADOS,2014,6
06-2014,LIMONES,598.42,980.1,1.64,3.71,HIPERMERCADOS,2014,6
06-2014,PLATANOS,4078.2,4828.79,1.18,13.65,HIPERMERCADOS,2014,6
06-2014,MANZANAS,3141.19,4813.65,1.53,9.31,HIPERMERCADOS,2014,6
06-2014,PERAS,1290.18,2019.83,1.57,5.37,HIPERMERCADOS,2014,6
06-2014,MELOCOTONES,1561.53,2585.28,1.66,6.36,HIPERMERCADOS,2014,6
06-2014,ALBARICOQUES,648.18,1336.42,2.06,4.22,HIPERMERCADOS,2014,6
06-2014,FRESAS/FRESON,374.21,889.9,2.38,2.17,HIPERMERCADOS,2014,6
06-2014,MELON,4621.85,4280.97,0.93,8.17,HIPERMERCADOS,2014,6
06-2014,SANDIA,7712.07,4890.26,0.63,8.65,HIPERMERCADOS,2014,6
06-2014,CIRUELAS,243.93,570.53,2.34,1.73,HIPERMERCADOS,2014,6
06-2014,CEREZAS,1753.08,4704.77,2.68,7.73,HIPERMERCADOS,2014,6
06-2014,UVAS,185.48,485.03,2.61,0.95,HIPERMERCADOS,2014,6
06-2014,KIWI,631.5,1734.32,2.75,0.37,HIPERMERCADOS,2014,6
06-2014,AGUACATE,492.73,1401.87,2.85,2.96,HIPERMERCADOS,2014,6
06-2014,PIÑA,616.65,737.47,0.12,1.58,HIPERMERCADOS,2014,6
06-2014,OTRAS FRUTAS FRESCAS,2988.7,5359.29,1.79,8.86,HIPERMERCADOS,2014,6
06-2014,FRUTAS IV GAMA,994.76,1188.95,0.12,1.53,HIPERMERCADOS,2014,6
06-2014,FRUTAS ECOLOGICAS,1317.84,1657.57,1.26,2.72,HIPERMERCADOS,2014,6
07-2014,T.FRUTAS FRESCAS,35619.67,40406.11,1.13,26.02,HIPERMERCADOS,2014,7
07-2014,NARANJAS,3055.81,3020.18,0.99,4.13,HIPERMERCADOS,2014,7
07-2014,MANDARINAS,11.5,33.85,2.94,0.07,HIPERMERCADOS,2014,7
07-2014,LIMONES,687.74,1187.2,1.73,4.08,HIPERMERCADOS,2014,7
07-2014,PLATANOS,3445.75,4162.57,1.21,12.01,HIPERMERCADOS,2014,7
07-2014,MANZANAS,2832.97,4103.45,1.45,8.56,HIPERMERCADOS,2014,7
07-2014,PERAS,984.82,1455.85,1.48,4.76,HIPERMERCADOS,2014,7
07-2014,MELOCOTONES,2468.27,3445.0,0.14,8.33,HIPERMERCADOS,2014,7
07-2014,ALBARICOQUES,301.94,644.18,2.13,2.14,HIPERMERCADOS,2014,7
07-2014,FRESAS/FRESON,86.38,293.59,0.34,0.71,HIPERMERCADOS,2014,7
07-2014,MELON,6747.78,4858.95,0.72,9.03,HIPERMERCADOS,2014,7
07-2014,SANDIA,8081.6,4478.39,0.55,8.01,HIPERMERCADOS,2014,7
07-2014,CIRUELAS,548.49,908.65,1.66,3.28,HIPERMERCADOS,2014,7
07-2014,CEREZAS,1051.54,2571.68,2.45,4.16,HIPERMERCADOS,2014,7
07-2014,UVAS,150.13,415.22,2.77,1.15,HIPERMERCADOS,2014,7
07-2014,KIWI,628.58,1788.82,2.85,2.71,HIPERMERCADOS,2014,7
07-2014,AGUACATE,219.47,706.37,3.22,1.91,HIPERMERCADOS,2014,7
07-2014,PIÑA,599.54,775.79,1.29,1.59,HIPERMERCADOS,2014,7
07-2014,OTRAS FRUTAS FRESCAS,3717.37,5556.38,1.49,10.96,HIPERMERCADOS,2014,7
07-2014,FRUTAS IV GAMA,735.4,790.98,1.08,0.16,HIPERMERCADOS,2014,7
07-2014,FRUTAS ECOLOGICAS,866.63,1269.74,1.47,2.42,HIPERMERCADOS,2014,7
08-2014,T.FRUTAS FRESCAS,35798.85,38033.87,1.06,25.62,HIPERMERCADOS,2014,8
08-2014,NARANJAS,2444.13,2604.42,1.07,0.38,HIPERMERCADOS,2014,8
08-2014,MANDARINAS,54.69,97.95,1.79,0.29,HIPERMERCADOS,2014,8
08-2014,LIMONES,698.55,1482.61,2.12,4.98,HIPERMERCADOS,2014,8
08-2014,PLATANOS,3240.27,4396.83,1.36,11.46,HIPERMERCADOS,2014,8
08-2014,MANZANAS,2315.64,3219.79,1.39,8.06,HIPERMERCADOS,2014,8
08-2014,PERAS,1160.02,1572.38,1.36,5.04,HIPERMERCADOS,2014,8
08-2014,MELOCOTONES,2856.64,3316.56,1.16,9.09,HIPERMERCADOS,2014,8
08-2014,ALBARICOQUES,134.09,276.47,2.06,0.96,HIPERMERCADOS,2014,8
08-2014,FRESAS/FRESON,93.06,253.84,2.73,0.05,HIPERMERCADOS,2014,8
08-2014,MELON,8779.33,5340.42,0.61,10.49,HIPERMERCADOS,2014,8
08-2014,SANDIA,7374.56,3855.56,0.52,0.77,HIPERMERCADOS,2014,8
08-2014,CIRUELAS,891.02,1287.2,1.44,0.47,HIPERMERCADOS,2014,8
08-2014,CEREZAS,149.21,372.32,0.25,1.21,HIPERMERCADOS,2014,8
08-2014,UVAS,433.99,932.53,2.15,0.27,HIPERMERCADOS,2014,8
08-2014,KIWI,657.72,1894.35,2.88,3.03,HIPERMERCADOS,2014,8
08-2014,AGUACATE,269.73,842.51,3.12,1.94,HIPERMERCADOS,2014,8
08-2014,PIÑA,599.73,780.27,0.13,1.83,HIPERMERCADOS,2014,8
08-2014,OTRAS FRUTAS FRESCAS,3646.48,5507.87,1.51,10.61,HIPERMERCADOS,2014,8
08-2014,FRUTAS IV GAMA,467.54,618.66,1.32,1.57,HIPERMERCADOS,2014,8
08-2014,FRUTAS ECOLOGICAS,1138.61,1441.15,1.27,2.56,HIPERMERCADOS,2014,8
09-2014,T.FRUTAS FRESCAS,33547.94,41237.43,1.23,27.06,HIPERMERCADOS,2014,9
09-2014,NARANJAS,3299.29,4270.67,1.29,0.05,HIPERMERCADOS,2014,9
09-2014,MANDARINAS,196.17,427.32,2.18,1.17,HIPERMERCADOS,2014,9
09-2014,LIMONES,658.32,1364.75,2.07,4.19,HIPERMERCADOS,2014,9
09-2014,PLATANOS,3912.9,5344.3,1.37,1.26,HIPERMERCADOS,2014,9
09-2014,MANZANAS,3215.63,4217.27,1.31,9.85,HIPERMERCADOS,2014,9
09-2014,PERAS,1874.01,2235.14,1.19,7.31,HIPERMERCADOS,2014,9
09-2014,MELOCOTONES,2417.04,3205.16,1.33,7.79,HIPERMERCADOS,2014,9
09-2014,ALBARICOQUES,24.64,28.15,1.14,0.13,HIPERMERCADOS,2014,9
09-2014,FRESAS/FRESON,101.15,214.42,2.12,0.41,HIPERMERCADOS,2014,9
09-2014,MELON,6428.93,4466.09,0.69,8.75,HIPERMERCADOS,2014,9
09-2014,SANDIA,4183.04,2504.56,0.06,5.52,HIPERMERCADOS,2014,9
09-2014,CIRUELAS,1126.41,1521.72,1.35,5.05,HIPERMERCADOS,2014,9
09-2014,CEREZAS,17.63,19.14,1.09,0.07,HIPERMERCADOS,2014,9
09-2014,UVAS,1419.39,2512.25,1.77,0.53,HIPERMERCADOS,2014,9
09-2014,KIWI,716.88,2110.9,2.94,3.44,HIPERMERCADOS,2014,9
09-2014,AGUACATE,329.0,925.04,2.81,1.92,HIPERMERCADOS,2014,9
09-2014,PIÑA,681.32,916.02,1.34,2.13,HIPERMERCADOS,2014,9
09-2014,OTRAS FRUTAS FRESCAS,2946.2,4954.53,1.68,9.88,HIPERMERCADOS,2014,9
09-2014,FRUTAS IV GAMA,498.57,707.52,1.42,1.55,HIPERMERCADOS,2014,9
09-2014,FRUTAS ECOLOGICAS,1182.42,1551.96,1.31,2.38,HIPERMERCADOS,2014,9
10-2014,T.FRUTAS FRESCAS,28702.45,42218.29,1.47,27.14,HIPERMERCADOS,2014,10
10-2014,NARANJAS,4011.18,4999.91,1.25,6.37,HIPERMERCADOS,2014,10
10-2014,MANDARINAS,1722.7,2535.07,1.47,6.44,HIPERMERCADOS,2014,10
10-2014,LIMONES,822.95,1428.89,1.74,4.93,HIPERMERCADOS,2014,10
10-2014,PLATANOS,4232.21,6404.03,1.51,13.86,HIPERMERCADOS,2014,10
10-2014,MANZANAS,4087.04,4952.44,1.21,10.56,HIPERMERCADOS,2014,10
10-2014,PERAS,2348.92,2753.94,1.17,8.32,HIPERMERCADOS,2014,10
10-2014,MELOCOTONES,726.04,1260.27,1.74,2.83,HIPERMERCADOS,2014,10
10-2014,ALBARICOQUES,22.73,28.29,1.24,0.14,HIPERMERCADOS,2014,10
10-2014,FRESAS/FRESON,45.24,77.45,1.71,0.24,HIPERMERCADOS,2014,10
10-2014,MELON,3206.2,2622.54,0.82,3.89,HIPERMERCADOS,2014,10
10-2014,SANDIA,514.56,396.81,0.77,0.89,HIPERMERCADOS,2014,10
10-2014,CIRUELAS,612.71,868.99,1.42,3.15,HIPERMERCADOS,2014,10
10-2014,CEREZAS,57.82,86.17,1.49,0.03,HIPERMERCADOS,2014,10
10-2014,UVAS,1620.83,3038.05,1.87,5.48,HIPERMERCADOS,2014,10
10-2014,KIWI,1014.83,3288.58,3.24,4.48,HIPERMERCADOS,2014,10
10-2014,AGUACATE,287.92,818.97,2.84,1.57,HIPERMERCADOS,2014,10
10-2014,PIÑA,832.67,1485.13,1.78,1.95,HIPERMERCADOS,2014,10
10-2014,OTRAS FRUTAS FRESCAS,2535.9,5172.76,2.04,9.16,HIPERMERCADOS,2014,10
10-2014,FRUTAS IV GAMA,525.21,882.08,1.68,1.22,HIPERMERCADOS,2014,10
10-2014,FRUTAS ECOLOGICAS,1008.86,1652.27,1.64,2.38,HIPERMERCADOS,2014,10
11-2014,T.FRUTAS FRESCAS,26589.28,38450.26,1.45,24.89,HIPERMERCADOS,2014,11
11-2014,NARANJAS,5197.52,4978.77,0.96,6.44,HIPERMERCADOS,2014,11
11-2014,MANDARINAS,2934.82,3572.97,1.22,8.84,HIPERMERCADOS,2014,11
11-2014,LIMONES,790.68,1186.64,0.15,4.28,HIPERMERCADOS,2014,11
11-2014,PLATANOS,4466.33,6986.75,1.56,13.56,HIPERMERCADOS,2014,11
11-2014,MANZANAS,4169.97,5220.28,1.25,10.28,HIPERMERCADOS,2014,11
11-2014,PERAS,2026.69,2452.88,1.21,6.57,HIPERMERCADOS,2014,11
11-2014,MELOCOTONES,94.21,159.54,1.69,0.56,HIPERMERCADOS,2014,11
11-2014,ALBARICOQUES,25.54,41.12,1.61,0.13,HIPERMERCADOS,2014,11
11-2014,FRESAS/FRESON,26.79,150.92,5.63,0.33,HIPERMERCADOS,2014,11
11-2014,MELON,750.19,1010.36,1.35,0.15,HIPERMERCADOS,2014,11
11-2014,SANDIA,4.27,9.64,2.26,0.03,HIPERMERCADOS,2014,11
11-2014,CIRUELAS,225.64,306.17,1.36,1.71,HIPERMERCADOS,2014,11
11-2014,CEREZAS,41.7,89.15,2.14,0.23,HIPERMERCADOS,2014,11
11-2014,UVAS,810.11,1932.92,2.39,3.27,HIPERMERCADOS,2014,11
11-2014,KIWI,1000.44,2976.15,2.97,4.76,HIPERMERCADOS,2014,11
11-2014,AGUACATE,245.9,777.15,3.16,0.16,HIPERMERCADOS,2014,11
11-2014,PIÑA,775.36,1309.39,1.69,2.07,HIPERMERCADOS,2014,11
11-2014,OTRAS FRUTAS FRESCAS,3003.13,5289.47,1.76,8.33,HIPERMERCADOS,2014,11
11-2014,FRUTAS IV GAMA,426.27,740.86,1.74,1.68,HIPERMERCADOS,2014,11
11-2014,FRUTAS ECOLOGICAS,640.66,1040.47,1.62,2.18,HIPERMERCADOS,2014,11
12-2014,T.FRUTAS FRESCAS,24589.68,35115.16,1.43,27.07,HIPERMERCADOS,2014,12
12-2014,NARANJAS,5149.29,4538.3,0.88,6.93,HIPERMERCADOS,2014,12
12-2014,MANDARINAS,2912.34,3349.55,1.15,8.05,HIPERMERCADOS,2014,12
12-2014,LIMONES,802.55,1186.38,1.48,5.14,HIPERMERCADOS,2014,12
12-2014,PLATANOS,4111.55,6200.44,1.51,13.71,HIPERMERCADOS,2014,12
12-2014,MANZANAS,3448.05,4496.03,0.13,9.75,HIPERMERCADOS,2014,12
12-2014,PERAS,1273.79,1605.16,1.26,5.24,HIPERMERCADOS,2014,12
12-2014,MELOCOTONES,15.08,21.24,1.41,0.11,HIPERMERCADOS,2014,12
12-2014,ALBARICOQUES,18.19,50.15,2.76,0.12,HIPERMERCADOS,2014,12
12-2014,FRESAS/FRESON,69.86,308.07,4.41,0.54,HIPERMERCADOS,2014,12
12-2014,MELON,620.04,935.53,1.51,1.05,HIPERMERCADOS,2014,12
12-2014,SANDIA,36.88,46.14,1.25,0.13,HIPERMERCADOS,2014,12
12-2014,CIRUELAS,80.25,128.43,0.16,0.71,HIPERMERCADOS,2014,12
12-2014,CEREZAS,61.67,125.15,2.03,0.29,HIPERMERCADOS,2014,12
12-2014,UVAS,1009.78,2561.5,2.54,5.53,HIPERMERCADOS,2014,12
12-2014,KIWI,843.04,2326.74,2.76,4.59,HIPERMERCADOS,2014,12
12-2014,AGUACATE,317.04,859.21,2.71,0.23,HIPERMERCADOS,2014,12
12-2014,PIÑA,1772.6,2258.23,1.27,4.99,HIPERMERCADOS,2014,12
12-2014,OTRAS FRUTAS FRESCAS,2047.7,4118.9,2.01,0.77,HIPERMERCADOS,2014,12
12-2014,FRUTAS IV GAMA,542.02,992.84,1.83,0.23,HIPERMERCADOS,2014,12
12-2014,FRUTAS ECOLOGICAS,1086.75,1500.79,1.38,2.42,HIPERMERCADOS,2014,12
01-2015,T.FRUTAS FRESCAS,28978.93,36926.13,1.27,2.69,HIPERMERCADOS,2015,1
01-2015,NARANJAS,9256.46,6769.98,0.73,8.71,HIPERMERCADOS,2015,1
01-2015,MANDARINAS,3152.22,3495.31,1.11,8.24,HIPERMERCADOS,2015,1
01-2015,LIMONES,613.13,819.33,1.34,4.08,HIPERMERCADOS,2015,1
01-2015,PLATANOS,4187.98,5818.84,1.39,13.86,HIPERMERCADOS,2015,1
01-2015,MANZANAS,4056.4,5133.44,1.27,12.18,HIPERMERCADOS,2015,1
01-2015,PERAS,1712.62,2185.01,1.28,6.37,HIPERMERCADOS,2015,1
01-2015,MELOCOTONES,15.61,35.41,2.27,0.11,HIPERMERCADOS,2015,1
01-2015,ALBARICOQUES,17.14,41.56,2.42,0.07,HIPERMERCADOS,2015,1
01-2015,FRESAS/FRESON,497.74,2288.17,0.46,3.76,HIPERMERCADOS,2015,1
01-2015,MELON,636.42,747.33,1.17,0.76,HIPERMERCADOS,2015,1
01-2015,SANDIA,0.0,0.0,0.0,0.0,HIPERMERCADOS,2015,1
01-2015,CIRUELAS,37.24,117.26,3.15,0.32,HIPERMERCADOS,2015,1
01-2015,CEREZAS,57.01,77.44,1.36,0.21,HIPERMERCADOS,2015,1
01-2015,UVAS,500.52,1238.74,2.47,2.47,HIPERMERCADOS,2015,1
01-2015,KIWI,919.7,2244.86,2.44,5.24,HIPERMERCADOS,2015,1
01-2015,AGUACATE,372.94,1027.95,2.76,1.97,HIPERMERCADOS,2015,1
01-2015,PIÑA,1155.9,1497.72,0.13,0.35,HIPERMERCADOS,2015,1
01-2015,OTRAS FRUTAS FRESCAS,1789.9,3387.76,1.89,6.08,HIPERMERCADOS,2015,1
01-2015,FRUTAS IV GAMA,774.79,1126.67,1.45,2.13,HIPERMERCADOS,2015,1
01-2015,FRUTAS ECOLOGICAS,971.0,1217.02,1.25,3.13,HIPERMERCADOS,2015,1
02-2015,T.FRUTAS FRESCAS,25196.88,34499.64,1.37,25.65,HIPERMERCADOS,2015,2
02-2015,NARANJAS,8324.41,6482.02,0.78,8.69,HIPERMERCADOS,2015,2
02-2015,MANDARINAS,2334.61,3331.86,1.43,5.98,HIPERMERCADOS,2015,2
02-2015,LIMONES,459.22,593.27,1.29,2.84,HIPERMERCADOS,2015,2
02-2015,PLATANOS,4549.13,6364.1,0.14,14.01,HIPERMERCADOS,2015,2
02-2015,MANZANAS,3581.34,4583.66,1.28,10.27,HIPERMERCADOS,2015,2
02-2015,PERAS,1745.84,2198.23,1.26,6.95,HIPERMERCADOS,2015,2
02-2015,MELOCOTONES,18.56,33.32,0.18,0.08,HIPERMERCADOS,2015,2
02-2015,ALBARICOQUES,32.79,36.16,0.11,0.08,HIPERMERCADOS,2015,2
02-2015,FRESAS/FRESON,1237.2,4158.23,3.36,7.36,HIPERMERCADOS,2015,2
02-2015,MELON,260.93,457.11,1.75,0.48,HIPERMERCADOS,2015,2
02-2015,SANDIA,12.78,17.97,1.41,0.08,HIPERMERCADOS,2015,2
02-2015,CIRUELAS,25.86,97.78,3.78,0.33,HIPERMERCADOS,2015,2
02-2015,CEREZAS,34.72,88.6,2.55,0.02,HIPERMERCADOS,2015,2
02-2015,UVAS,99.43,372.09,3.74,0.69,HIPERMERCADOS,2015,2
02-2015,KIWI,901.92,2255.57,0.25,4.71,HIPERMERCADOS,2015,2
02-2015,AGUACATE,275.95,823.01,2.98,1.99,HIPERMERCADOS,2015,2
02-2015,PIÑA,511.41,697.42,1.36,1.75,HIPERMERCADOS,2015,2
02-2015,OTRAS FRUTAS FRESCAS,790.77,1909.24,2.41,3.42,HIPERMERCADOS,2015,2
02-2015,FRUTAS IV GAMA,278.29,498.0,1.79,1.21,HIPERMERCADOS,2015,2
02-2015,FRUTAS ECOLOGICAS,486.74,730.9,0.15,1.63,HIPERMERCADOS,2015,2
03-2015,T.FRUTAS FRESCAS,28167.07,41145.87,1.46,28.06,HIPERMERCADOS,2015,3
03-2015,NARANJAS,7423.85,6007.88,0.81,8.15,HIPERMERCADOS,2015,3
03-2015,MANDARINAS,2148.81,3351.06,1.56,6.14,HIPERMERCADOS,2015,3
03-2015,LIMONES,579.11,742.53,1.28,0.38,HIPERMERCADOS,2015,3
03-2015,PLATANOS,5118.98,7073.12,1.38,15.33,HIPERMERCADOS,2015,3
03-2015,MANZANAS,4529.14,5894.78,0.13,11.87,HIPERMERCADOS,2015,3
03-2015,PERAS,1974.42,2693.93,1.36,7.65,HIPERMERCADOS,2015,3
03-2015,MELOCOTONES,7.21,12.54,1.74,0.03,HIPERMERCADOS,2015,3
03-2015,NECTARINAS,110.95,213.24,1.92,0.66,HIPERMERCADOS,2015,3
03-2015,ALBARICOQUES,38.58,56.26,1.46,0.04,HIPERMERCADOS,2015,3
03-2015,FRESAS/FRESON,2576.25,6981.81,2.71,10.97,HIPERMERCADOS,2015,3
03-2015,MELON,323.56,536.27,1.66,0.78,HIPERMERCADOS,2015,3
03-2015,SANDIA,90.33,138.99,1.54,0.02,HIPERMERCADOS,2015,3
03-2015,CIRUELAS,96.14,279.64,2.91,0.67,HIPERMERCADOS,2015,3
03-2015,CEREZAS,13.21,33.01,0.25,0.01,HIPERMERCADOS,2015,3
03-2015,UVAS,185.37,627.25,3.38,0.72,HIPERMERCADOS,2015,3
03-2015,KIWI,1213.51,2708.51,2.23,5.66,HIPERMERCADOS,2015,3
03-2015,AGUACATE,342.71,1062.88,0.31,2.43,HIPERMERCADOS,2015,3
03-2015,PIÑA,728.02,1008.79,1.39,1.78,HIPERMERCADOS,2015,3
03-2015,OTRAS FRUTAS FRESCAS,666.94,1723.4,2.58,3.08,HIPERMERCADOS,2015,3
03-2015,FRUTAS IV GAMA,420.73,776.78,1.85,1.22,HIPERMERCADOS,2015,3
04-2015,T.FRUTAS FRESCAS,28924.7,39902.02,1.38,28.62,HIPERMERCADOS,2015,4
04-2015,NARANJAS,7743.65,6179.81,0.08,8.04,HIPERMERCADOS,2015,4
04-2015,MANDARINAS,1499.65,2441.17,1.63,0.45,HIPERMERCADOS,2015,4
04-2015,LIMONES,621.48,836.84,1.35,4.47,HIPERMERCADOS,2015,4
04-2015,PLATANOS,5540.68,6982.24,1.26,16.72,HIPERMERCADOS,2015,4
04-2015,MANZANAS,4732.47,6164.71,0.13,1.22,HIPERMERCADOS,2015,4
04-2015,PERAS,2014.29,3022.25,0.15,7.42,HIPERMERCADOS,2015,4
04-2015,MELOCOTONES,18.35,44.98,2.45,0.03,HIPERMERCADOS,2015,4
04-2015,NECTARINAS,57.88,73.51,1.27,0.27,HIPERMERCADOS,2015,4
04-2015,ALBARICOQUES,85.19,117.03,1.37,0.27,HIPERMERCADOS,2015,4
04-2015,FRESAS/FRESON,2807.33,5385.82,1.92,10.65,HIPERMERCADOS,2015,4
04-2015,MELON,464.24,835.43,0.18,1.08,HIPERMERCADOS,2015,4
04-2015,SANDIA,304.18,466.23,1.53,0.67,HIPERMERCADOS,2015,4
04-2015,CIRUELAS,111.26,300.41,0.27,0.87,HIPERMERCADOS,2015,4
04-2015,CEREZAS,11.14,22.93,2.06,0.01,HIPERMERCADOS,2015,4
04-2015,UVAS,155.42,529.43,3.41,0.79,HIPERMERCADOS,2015,4
04-2015,KIWI,1020.27,2446.94,0.24,4.51,HIPERMERCADOS,2015,4
04-2015,AGUACATE,323.72,1058.61,3.27,2.29,HIPERMERCADOS,2015,4
04-2015,PIÑA,646.92,961.4,1.49,2.06,HIPERMERCADOS,2015,4
04-2015,OTRAS FRUTAS FRESCAS,766.59,2032.3,2.65,0.04,HIPERMERCADOS,2015,4
04-2015,FRUTAS IV GAMA,212.35,547.0,2.58,1.23,HIPERMERCADOS,2015,4
05-2015,T.FRUTAS FRESCAS,31324.47,44732.54,1.43,27.51,HIPERMERCADOS,2015,5
05-2015,NARANJAS,5969.81,5391.79,0.09,6.73,HIPERMERCADOS,2015,5
05-2015,MANDARINAS,794.37,1166.75,1.47,2.76,HIPERMERCADOS,2015,5
05-2015,LIMONES,552.72,811.64,1.47,3.72,HIPERMERCADOS,2015,5
05-2015,PLATANOS,5398.97,7031.57,0.13,15.25,HIPERMERCADOS,2015,5
05-2015,MANZANAS,4552.82,6106.4,1.34,11.63,HIPERMERCADOS,2015,5
05-2015,PERAS,1626.24,2580.46,1.59,6.35,HIPERMERCADOS,2015,5
05-2015,MELOCOTONES,198.19,490.85,2.48,0.14,HIPERMERCADOS,2015,5
