product,origen,Unidad,familia,price_mean,Volumen,Valor (en euros),DATE
CEBOLLA SECA,VALENCIA,kg,HORTALIZAS BULBOS,0.439047619,472252.0,207341.116167988,2019-08-01
CEBOLLA SECA,VALENCIA,kg,HORTALIZAS BULBOS,0.391578947,497119.0,194661.334553693,2019-09-01
CEBOLLA SECA,VALENCIA,kg,HORTALIZAS BULBOS,0.366818182,486870.0,178592.76827034,2019-10-01
CEBOLLA SECA,VALENCIA,kg,HORTALIZAS BULBOS,0.2885,409896.0,118254.99599999998,2019-11-01
CEBOLLA SECA,VALENCIA,kg,HORTALIZAS BULBOS,0.35,378593.0,132507.55,2019-12-01
CEBOLLA SECA,VALENCIA,kg,HORTALIZAS BULBOS,0.266666667,361092.0,96291.20012036401,2020-01-01
CEBOLLA SECA,VALENCIA,kg,HORTALIZAS BULBOS,0.292,328583.0,95946.23599999999,2020-02-01
CEBOLLA SECA,VALENCIA,kg,HORTALIZAS BULBOS,0.352727273,304885.0,107541.254628605,2020-03-01
CEBOLLA SECA,VALENCIA,kg,HORTALIZAS BULBOS,0.4275,377032.0,161181.18,2020-04-01
CEBOLLA SECA,VALENCIA,kg,HORTALIZAS BULBOS,0.41,931966.0,382106.06,2020-05-01
CEBOLLA SECA,VALENCIA,kg,HORTALIZAS BULBOS,0.308,1841270.0,567111.16,2020-06-01
CEBOLLA SECA,VALENCIA,kg,HORTALIZAS BULBOS,0.343478261,795186.0,273129.104451546,2020-07-01
CEBOLLA SECA,VALENCIA,kg,HORTALIZAS BULBOS,0.419047619,523120.0,219212.19045127998,2020-08-01
CEBOLLA SECA,VALENCIA,kg,HORTALIZAS BULBOS,0.375,538600.0,201975.0,2020-09-01
CEBOLLA SECA,VALENCIA,kg,HORTALIZAS BULBOS,0.34,391065.0,132962.1,2020-10-01
CEBOLLA SECA,VALENCIA,kg,HORTALIZAS BULBOS,0.611904762,313533.0,191852.335744146,2020-11-01
CEBOLLA SECA,VALLADOLID,kg,HORTALIZAS BULBOS,0.4,16.0,6.4,2020-08-01
CEBOLLA SECA,VIZCAYA,kg,HORTALIZAS BULBOS,0.42,24000.0,10080.0,2019-01-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.271428571,962069.0,261133.013873399,2018-01-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.242,864501.0,209209.242,2018-02-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.257619048,905180.0,233191.60986864002,2018-03-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.291,445491.0,129637.881,2018-04-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.365454545,212870.0,77794.30899415001,2018-05-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.372380952,108379.0,40358.275196808,2018-06-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.551818182,665606.0,367293.492848292,2018-07-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.393181818,628861.0,247256.711249298,2018-08-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.372777778,472851.0,176268.345105078,2018-09-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.465909091,1138327.0,530356.897830757,2018-10-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.351904762,1521572.0,535448.432525864,2018-11-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.361666667,1052279.0,380574.238684093,2018-12-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.463636364,1139131.0,528142.554959684,2019-01-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.48,1199410.0,575716.7999999999,2019-02-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.48,1051595.0,504765.6,2019-03-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.517,364934.0,188670.878,2019-04-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.633181818,356319.0,225614.71220794198,2019-05-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.675,210267.0,141930.225,2019-06-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.591304348,163523.0,96691.860898004,2019-07-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.439047619,189113.0,83029.612371947,2019-08-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.391578947,210026.0,82241.759922622,2019-09-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.366818182,286160.0,104968.69096112,2019-10-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.2885,243811.0,70339.4735,2019-11-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.35,513130.0,179595.5,2019-12-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.266666667,255873.0,68232.800085291,2020-01-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.292,260070.0,75940.44,2020-02-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.352727273,428271.0,151062.861934983,2020-03-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.4275,566915.0,242356.1625,2020-04-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.41,176545.0,72383.45,2020-05-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.308,246421.0,75897.668,2020-06-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.343478261,273012.0,93773.686992132,2020-07-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.419047619,353175.0,147997.142840325,2020-08-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.375,410208.0,153828.0,2020-09-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.34,464126.0,157802.84000000003,2020-10-01
CEBOLLA SECA,ZARAGOZA,kg,HORTALIZAS BULBOS,0.611904762,369990.0,226398.64289237998,2020-11-01
CEBOLLA SECA FIGUERAS,ALBACETE,kg,HORTALIZAS BULBOS,0.72,30.0,21.599999999999998,2020-02-01
CEBOLLA SECA FIGUERAS,ALBACETE,kg,HORTALIZAS BULBOS,0.75,20.0,15.0,2020-03-01
CEBOLLA SECA FIGUERAS,ALBACETE,kg,HORTALIZAS BULBOS,0.95,310.0,294.5,2020-05-01
CEBOLLA SECA FIGUERAS,ALBACETE,kg,HORTALIZAS BULBOS,1.2,486.0,583.1999999999999,2020-06-01
CEBOLLA SECA FIGUERAS,ALBACETE,kg,HORTALIZAS BULBOS,1.2,350.0,420.0,2020-07-01
CEBOLLA SECA FIGUERAS,ALICANTE,kg,HORTALIZAS BULBOS,0.75,840.0,630.0,2020-08-01
CEBOLLA SECA FIGUERAS,ALMERIA,kg,HORTALIZAS BULBOS,1.35,2760.0,3726.0000000000005,2019-04-01
CEBOLLA SECA FIGUERAS,ALMERIA,kg,HORTALIZAS BULBOS,1.5,1000.0,1500.0,2019-05-01
CEBOLLA SECA FIGUERAS,BARCELONA,kg,HORTALIZAS BULBOS,0.9375,2900.0,2718.75,2018-02-01
CEBOLLA SECA FIGUERAS,BARCELONA,kg,HORTALIZAS BULBOS,0.883333333,38100.0,33654.999987300005,2018-03-01
CEBOLLA SECA FIGUERAS,BARCELONA,kg,HORTALIZAS BULBOS,0.91,20134.0,18321.940000000002,2018-04-01
CEBOLLA SECA FIGUERAS,BARCELONA,kg,HORTALIZAS BULBOS,0.838636364,215081.0,180374.747805484,2018-05-01
CEBOLLA SECA FIGUERAS,BARCELONA,kg,HORTALIZAS BULBOS,0.8975,146407.0,131400.2825,2018-06-01
CEBOLLA SECA FIGUERAS,BARCELONA,kg,HORTALIZAS BULBOS,0.928571429,111416.0,103457.714333464,2018-07-01
CEBOLLA SECA FIGUERAS,BARCELONA,kg,HORTALIZAS BULBOS,0.683333333,25836.0,17654.599991388,2018-08-01
CEBOLLA SECA FIGUERAS,BARCELONA,kg,HORTALIZAS BULBOS,0.611764706,23340.0,14278.58823804,2018-09-01
CEBOLLA SECA FIGUERAS,BARCELONA,kg,HORTALIZAS BULBOS,0.772727273,40302.0,31142.454556446,2018-10-01
CEBOLLA SECA FIGUERAS,BARCELONA,kg,HORTALIZAS BULBOS,0.8,72664.0,58131.200000000004,2018-11-01
CEBOLLA SECA FIGUERAS,BARCELONA,kg,HORTALIZAS BULBOS,0.816666667,89822.0,73354.633363274,2018-12-01
CEBOLLA SECA FIGUERAS,BARCELONA,kg,HORTALIZAS BULBOS,1.038636364,71651.0,74419.334116964,2019-01-01
CEBOLLA SECA FIGUERAS,BARCELONA,kg,HORTALIZAS BULBOS,1.15,85444.0,98260.59999999999,2019-02-01
CEBOLLA SECA FIGUERAS,BARCELONA,kg,HORTALIZAS BULBOS,1.15,2140.0,2461.0,2019-03-01
CEBOLLA SECA FIGUERAS,BARCELONA,kg,HORTALIZAS BULBOS,1.3375,16420.0,21961.75,2019-04-01
CEBOLLA SECA FIGUERAS,BARCELONA,kg,HORTALIZAS BULBOS,1.34,132855.0,178025.7,2019-06-01
CEBOLLA SECA FIGUERAS,BARCELONA,kg,HORTALIZAS BULBOS,1.0,42141.0,42141.0,2019-07-01
CEBOLLA SECA FIGUERAS,BARCELONA,kg,HORTALIZAS BULBOS,0.67,4604.0,3084.6800000000003,2019-12-01
CEBOLLA SECA FIGUERAS,BARCELONA,kg,HORTALIZAS BULBOS,0.6,30.0,18.0,2020-01-01
CEBOLLA SECA FIGUERAS,BARCELONA,kg,HORTALIZAS BULBOS,0.678,9770.0,6624.06,2020-02-01
CEBOLLA SECA FIGUERAS,BARCELONA,kg,HORTALIZAS BULBOS,1.2,22430.0,26916.0,2020-06-01
CEBOLLA SECA FIGUERAS,BARCELONA,kg,HORTALIZAS BULBOS,1.2,3485.0,4182.0,2020-07-01
CEBOLLA SECA FIGUERAS,CATELLON,kg,HORTALIZAS BULBOS,0.833333333,4700.0,3916.6666651,2018-05-01
CEBOLLA SECA FIGUERAS,CATELLON,kg,HORTALIZAS BULBOS,0.9,5376.0,4838.400000000001,2018-06-01
CEBOLLA SECA FIGUERAS,CATELLON,kg,HORTALIZAS BULBOS,0.75,4300.0,3225.0,2020-03-01
CEBOLLA SECA FIGUERAS,CORDOBA,kg,HORTALIZAS BULBOS,0.9375,66427.0,62275.3125,2018-07-01
CEBOLLA SECA FIGUERAS,CORDOBA,kg,HORTALIZAS BULBOS,1.35,35.0,47.25,2019-04-01
CEBOLLA SECA FIGUERAS,CORDOBA,kg,HORTALIZAS BULBOS,1.0,102080.0,102080.0,2019-07-01
CEBOLLA SECA FIGUERAS,CORDOBA,kg,HORTALIZAS BULBOS,0.7,41304.0,28912.8,2020-03-01
CEBOLLA SECA FIGUERAS,CUENCA,kg,HORTALIZAS BULBOS,0.95,450.0,427.5,2018-06-01
CEBOLLA SECA FIGUERAS,CUENCA,kg,HORTALIZAS BULBOS,1.4,1020.0,1428.0,2019-06-01
CEBOLLA SECA FIGUERAS,CUENCA,kg,HORTALIZAS BULBOS,0.65,31122.0,20229.3,2019-09-01
CEBOLLA SECA FIGUERAS,CUENCA,kg,HORTALIZAS BULBOS,0.675,18527.0,12505.725,2019-10-01
CEBOLLA SECA FIGUERAS,CUENCA,kg,HORTALIZAS BULBOS,0.625,14506.0,9066.25,2019-11-01
CEBOLLA SECA FIGUERAS,CUENCA,kg,HORTALIZAS BULBOS,0.67,6660.0,4462.2,2019-12-01
CEBOLLA SECA FIGUERAS,CUENCA,kg,HORTALIZAS BULBOS,0.65,52180.0,33917.0,2020-01-01
CEBOLLA SECA FIGUERAS,CUENCA,kg,HORTALIZAS BULBOS,0.673333333,99835.0,67222.233300055,2020-02-01
CEBOLLA SECA FIGUERAS,CUENCA,kg,HORTALIZAS BULBOS,0.714,112359.0,80224.326,2020-03-01
CEBOLLA SECA FIGUERAS,CUENCA,kg,HORTALIZAS BULBOS,0.833333333,49551.0,41292.499983483,2020-04-01
CEBOLLA SECA FIGUERAS,CUENCA,kg,HORTALIZAS BULBOS,0.95,1074.0,1020.3,2020-05-01
CEBOLLA SECA FIGUERAS,CUENCA,kg,HORTALIZAS BULBOS,1.2,900.0,1080.0,2020-06-01
CEBOLLA SECA FIGUERAS,CUENCA,kg,HORTALIZAS BULBOS,0.6,38403.0,23041.8,2020-09-01
CEBOLLA SECA FIGUERAS,CUENCA,kg,HORTALIZAS BULBOS,0.95,23570.0,22391.5,2020-10-01
CEBOLLA SECA FIGUERAS,CUENCA,kg,HORTALIZAS BULBOS,1.0,14583.0,14583.0,2020-11-01
CEBOLLA SECA FIGUERAS,FRANCIA,kg,HORTALIZAS BULBOS,0.85,22638.0,19242.3,2018-02-01
CEBOLLA SECA FIGUERAS,FRANCIA,kg,HORTALIZAS BULBOS,0.875,88488.0,77427.0,2018-03-01
CEBOLLA SECA FIGUERAS,FRANCIA,kg,HORTALIZAS BULBOS,0.9,189709.0,170738.1,2018-04-01
CEBOLLA SECA FIGUERAS,FRANCIA,kg,HORTALIZAS BULBOS,0.62,9726.0,6030.12,2018-09-01
CEBOLLA SECA FIGUERAS,FRANCIA,kg,HORTALIZAS BULBOS,0.8,24043.0,19234.4,2018-12-01
CEBOLLA SECA FIGUERAS,FRANCIA,kg,HORTALIZAS BULBOS,1.35,55407.0,74799.45000000001,2019-04-01
CEBOLLA SECA FIGUERAS,FRANCIA,kg,HORTALIZAS BULBOS,0.65,60000.0,39000.0,2019-09-01
CEBOLLA SECA FIGUERAS,FRANCIA,kg,HORTALIZAS BULBOS,0.63,13559.0,8542.17,2019-11-01
CEBOLLA SECA FIGUERAS,FRANCIA,kg,HORTALIZAS BULBOS,0.658333333,9294.0,6118.549996901999,2019-12-01
CEBOLLA SECA FIGUERAS,FRANCIA,kg,HORTALIZAS BULBOS,0.65,910.0,591.5,2020-01-01
CEBOLLA SECA FIGUERAS,FRANCIA,kg,HORTALIZAS BULBOS,0.72,1688.0,1215.36,2020-02-01
CEBOLLA SECA FIGUERAS,FRANCIA,kg,HORTALIZAS BULBOS,0.8,22230.0,17784.0,2020-04-01
CEBOLLA SECA FIGUERAS,GERONA,kg,HORTALIZAS BULBOS,0.85,4500.0,3825.0,2018-06-01
CEBOLLA SECA FIGUERAS,GERONA,kg,HORTALIZAS BULBOS,1.016666667,5760.0,5856.00000192,2019-01-01
CEBOLLA SECA FIGUERAS,GERONA,kg,HORTALIZAS BULBOS,1.2625,15510.0,19581.375,2019-03-01
CEBOLLA SECA FIGUERAS,GERONA,kg,HORTALIZAS BULBOS,1.35,1080.0,1458.0,2019-04-01
CEBOLLA SECA FIGUERAS,GERONA,kg,HORTALIZAS BULBOS,0.67,540.0,361.8,2019-11-01
CEBOLLA SECA FIGUERAS,GERONA,kg,HORTALIZAS BULBOS,0.65,1000.0,650.0,2020-02-01
CEBOLLA SECA FIGUERAS,HOLANDA,kg,HORTALIZAS BULBOS,0.7,1250.0,875.0,2019-10-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,1.085714286,649852.0,705553.6001856719,2018-01-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,0.8925,563774.0,503168.295,2018-02-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,0.888095238,514371.0,456810.435665298,2018-03-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,0.91,379281.0,345145.71,2018-04-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,0.839473684,138422.0,116201.626286648,2018-05-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,0.895238095,159488.0,142779.73329536,2018-06-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,0.925,358268.0,331397.9,2018-07-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,0.690909091,319687.0,220874.654574517,2018-08-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,0.612222222,386567.0,236664.907691874,2018-09-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,0.772727273,699890.0,540824.09109997,2018-10-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,0.8,1446020.0,1156816.0,2018-11-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,0.816666667,599641.0,489706.816866547,2018-12-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,1.038636364,453297.0,470810.747892108,2019-01-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,1.15,536755.0,617268.25,2019-02-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,1.257142857,543384.0,683111.314208088,2019-03-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,1.335,512612.0,684337.02,2019-04-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,1.488636364,278147.0,414059.738737508,2019-05-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,1.305555556,215829.0,281776.750095924,2019-06-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,0.97826087,359462.0,351647.60885193996,2019-07-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,0.8575,291884.0,250290.53,2019-08-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,0.657894737,699748.0,460360.526426276,2019-09-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,0.673181818,562510.0,378671.50444318,2019-10-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,0.626,489802.0,306616.052,2019-11-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,0.670526316,404333.0,271115.916927228,2019-12-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,0.645238095,502923.0,324505.07845168497,2020-01-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,0.692,843174.0,583476.4079999999,2020-02-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,0.717727273,811315.0,582302.902493995,2020-03-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,0.8625,611433.0,527360.9625,2020-04-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,0.9825,323310.0,317652.075,2020-05-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,1.19,346674.0,412542.06,2020-06-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,0.986956522,497257.0,490771.03926015395,2020-07-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,0.878571429,552557.0,485460.793093953,2020-08-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,0.685,671274.0,459822.69000000006,2020-09-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,0.961904762,645334.0,620749.8476805079,2020-10-01
CEBOLLA SECA FIGUERAS,LERIDA,kg,HORTALIZAS BULBOS,1.166666667,783228.0,913766.000261076,2020-11-01
CEBOLLA SECA FIGUERAS,MADRID,kg,HORTALIZAS BULBOS,1.15,6.0,6.8999999999999995,2019-02-01
CEBOLLA SECA FIGUERAS,MADRID,kg,HORTALIZAS BULBOS,1.3,7000.0,9100.0,2019-06-01
CEBOLLA SECA FIGUERAS,MADRID,kg,HORTALIZAS BULBOS,0.7,140.0,98.0,2019-12-01
CEBOLLA SECA FIGUERAS,MURCIA,kg,HORTALIZAS BULBOS,0.9,1110.0,999.0,2018-02-01
CEBOLLA SECA FIGUERAS,MURCIA,kg,HORTALIZAS BULBOS,1.1,7.0,7.700000000000001,2019-06-01
CEBOLLA SECA FIGUERAS,MURCIA,kg,HORTALIZAS BULBOS,0.9,45.0,40.5,2019-07-01
CEBOLLA SECA FIGUERAS,MURCIA,kg,HORTALIZAS BULBOS,1.2,150.0,180.0,2020-06-01
CEBOLLA SECA FIGUERAS,OTRAS PROVINCIAS,kg,HORTALIZAS BULBOS,0.85,3722.0,3163.7,2018-02-01
CEBOLLA SECA FIGUERAS,OTRAS PROVINCIAS,kg,HORTALIZAS BULBOS,0.925,19108.0,17674.9,2018-04-01
CEBOLLA SECA FIGUERAS,OTRAS PROVINCIAS,kg,HORTALIZAS BULBOS,0.75,660.0,495.0,2018-10-01
CEBOLLA SECA FIGUERAS,OTRAS PROVINCIAS,kg,HORTALIZAS BULBOS,0.8,715.0,572.0,2018-11-01
CEBOLLA SECA FIGUERAS,OTRAS PROVINCIAS,kg,HORTALIZAS BULBOS,0.8,1674.0,1339.2,2018-12-01
CEBOLLA SECA FIGUERAS,OTRAS PROVINCIAS,kg,HORTALIZAS BULBOS,1.058333333,4200.0,4444.9999986,2019-01-01
CEBOLLA SECA FIGUERAS,OTRAS PROVINCIAS,kg,HORTALIZAS BULBOS,1.15,190.0,218.49999999999997,2019-02-01
CEBOLLA SECA FIGUERAS,OTRAS PROVINCIAS,kg,HORTALIZAS BULBOS,1.333333333,735.0,979.999999755,2019-04-01
CEBOLLA SECA FIGUERAS,OTRAS PROVINCIAS,kg,HORTALIZAS BULBOS,1.333333333,368.0,490.66666654399995,2019-06-01
CEBOLLA SECA FIGUERAS,OTRAS PROVINCIAS,kg,HORTALIZAS BULBOS,1.0,8305.0,8305.0,2019-07-01
CEBOLLA SECA FIGUERAS,OTRAS PROVINCIAS,kg,HORTALIZAS BULBOS,0.66125,8022.0,5304.5475,2019-12-01
CEBOLLA SECA FIGUERAS,OTRAS PROVINCIAS,kg,HORTALIZAS BULBOS,0.685,340.0,232.9,2020-02-01
CEBOLLA SECA FIGUERAS,OTRAS PROVINCIAS,kg,HORTALIZAS BULBOS,1.2,3020.0,3624.0,2020-06-01
CEBOLLA SECA FIGUERAS,OTRAS PROVINCIAS,kg,HORTALIZAS BULBOS,1.2,70.0,84.0,2020-07-01
CEBOLLA SECA FIGUERAS,SEGOVIA,kg,HORTALIZAS BULBOS,1.15,310.0,356.5,2019-02-01
CEBOLLA SECA FIGUERAS,SEVILLA,kg,HORTALIZAS BULBOS,1.0,76.0,76.0,2020-04-01
CEBOLLA SECA FIGUERAS,SEVILLA,kg,HORTALIZAS BULBOS,1.2,1133.0,1359.6,2020-06-01
CEBOLLA SECA FIGUERAS,TARRAGONA,kg,HORTALIZAS BULBOS,0.65,540.0,351.0,2018-08-01
CEBOLLA SECA FIGUERAS,VALENCIA,kg,HORTALIZAS BULBOS,0.8875,11075.0,9829.0625,2018-03-01
CEBOLLA SECA FIGUERAS,VALENCIA,kg,HORTALIZAS BULBOS,0.838095238,275310.0,230735.99997377998,2018-05-01
CEBOLLA SECA FIGUERAS,VALENCIA,kg,HORTALIZAS BULBOS,0.884375,268675.0,237609.453125,2018-06-01
CEBOLLA SECA FIGUERAS,VALENCIA,kg,HORTALIZAS BULBOS,0.936363636,32072.0,30031.054533792,2018-07-01
CEBOLLA SECA FIGUERAS,VALENCIA,kg,HORTALIZAS BULBOS,0.65,30025.0,19516.25,2018-08-01
CEBOLLA SECA FIGUERAS,VALENCIA,kg,HORTALIZAS BULBOS,0.62,342.0,212.04,2018-09-01
CEBOLLA SECA FIGUERAS,VALENCIA,kg,HORTALIZAS BULBOS,0.8,837.0,669.6,2018-11-01
CEBOLLA SECA FIGUERAS,VALENCIA,kg,HORTALIZAS BULBOS,1.325,270.0,357.75,2019-04-01
CEBOLLA SECA FIGUERAS,VALENCIA,kg,HORTALIZAS BULBOS,1.495,93428.0,139674.86000000002,2019-05-01
CEBOLLA SECA FIGUERAS,VALENCIA,kg,HORTALIZAS BULBOS,1.375,202591.0,278562.625,2019-06-01
CEBOLLA SECA FIGUERAS,VALENCIA,kg,HORTALIZAS BULBOS,0.75,200.0,150.0,2020-03-01
CEBOLLA SECA FIGUERAS,VALENCIA,kg,HORTALIZAS BULBOS,0.9,30.0,27.0,2020-04-01
CEBOLLA SECA FIGUERAS,VALENCIA,kg,HORTALIZAS BULBOS,0.991666667,190382.0,188795.48339679398,2020-05-01
CEBOLLA SECA FIGUERAS,VALENCIA,kg,HORTALIZAS BULBOS,1.2,340811.0,408973.2,2020-06-01
CEBOLLA SECA FIGUERAS,VALENCIA,kg,HORTALIZAS BULBOS,1.05,4050.0,4252.5,2020-07-01
CEBOLLA SECA FIGUERAS,VALENCIA,kg,HORTALIZAS BULBOS,0.75,50000.0,37500.0,2020-08-01
CEBOLLA SECA FIGUERAS,VALLADOLID,kg,HORTALIZAS BULBOS,0.95,1920.0,1824.0,2018-02-01
CEBOLLA SECA FIGUERAS,ZARAGOZA,kg,HORTALIZAS BULBOS,1.08125,10183.0,11010.36875,2018-01-01
CEBOLLA SECA FIGUERAS,ZARAGOZA,kg,HORTALIZAS BULBOS,0.9,7042.0,6337.8,2018-02-01
CEBOLLA SECA FIGUERAS,ZARAGOZA,kg,HORTALIZAS BULBOS,0.866666667,288.0,249.60000009599997,2018-03-01
CEBOLLA SECA FIGUERAS,ZARAGOZA,kg,HORTALIZAS BULBOS,0.883333333,288.0,254.39999990400003,2018-04-01
CEBOLLA SECA FIGUERAS,ZARAGOZA,kg,HORTALIZAS BULBOS,0.85,192.0,163.2,2018-05-01
CEBOLLA SECA FIGUERAS,ZARAGOZA,kg,HORTALIZAS BULBOS,0.9,240.0,216.0,2018-06-01
CEBOLLA SECA FIGUERAS,ZARAGOZA,kg,HORTALIZAS BULBOS,0.975,288.0,280.8,2018-07-01
CEBOLLA SECA FIGUERAS,ZARAGOZA,kg,HORTALIZAS BULBOS,0.6,96.0,57.599999999999994,2018-08-01
CEBOLLA SECA FIGUERAS,ZARAGOZA,kg,HORTALIZAS BULBOS,0.75,96.0,72.0,2018-10-01
CEBOLLA SECA FIGUERAS,ZARAGOZA,kg,HORTALIZAS BULBOS,1.3,456.0,592.8000000000001,2019-03-01
CEBOLLA SECA FIGUERAS,ZARAGOZA,kg,HORTALIZAS BULBOS,1.3375,1008.0,1348.1999999999998,2019-04-01
CEBOLLA SECA FIGUERAS,ZARAGOZA,kg,HORTALIZAS BULBOS,1.4875,1200.0,1785.0,2019-05-01
CEBOLLA SECA FIGUERAS,ZARAGOZA,kg,HORTALIZAS BULBOS,1.37,720.0,986.4000000000001,2019-06-01
CEBOLLA SECA FIGUERAS,ZARAGOZA,kg,HORTALIZAS BULBOS,0.9,144.0,129.6,2019-07-01
CEBOLLA SECA FIGUERAS,ZARAGOZA,kg,HORTALIZAS BULBOS,0.791666667,2800.0,2216.6666676,2019-08-01
CEBOLLA SECA FIGUERAS,ZARAGOZA,kg,HORTALIZAS BULBOS,0.65625,3235.0,2122.96875,2019-09-01
CEBOLLA SECA FIGUERAS,ZARAGOZA,kg,HORTALIZAS BULBOS,0.671428571,2240.0,1503.99999904,2019-10-01
CEBOLLA SECA FIGUERAS,ZARAGOZA,kg,HORTALIZAS BULBOS,0.62375,7118.0,4439.8525,2019-11-01
